"hf","hm","C","delta","r","k","sf","sm","F.11","F.12","F.13","F.14","F.22","F.23","F.24","F.33","F.34","F.44","G.11","G.12","G.13","G.14","G.22","G.23","G.24","G.33","G.34","G.44","qHat","ZHat"
0.25,0.25,0.8,0.419047619047619,0.1,1.1,0.0708263069139966,0.4,0.02030193,0,0.08812197,0,0,0,0,0.0915761,0,0,0.25133571,0,0.08476271,0,0,0,0,0.46390159,0,0,0.150429799426934,0
0.25,0.25,0.9,0.408695652173913,0.1,1.1,0.0343539955190441,0.4,0.00479321,0,0.03486165,0,0,0,0,0.06034513,0,0,0.21234137,0,0.04409669,0,0,0,0,0.64356194,0,0,0.0790921595598326,0
0.25,0.25,0,0.8,0.1,0.95,0.4,0.4,0.24506618,0.00156888,0.50348719,0.00162202,2.51e-06,0.00161047,5.19e-06,0.24505722,0.00157781,2.54e-06,0,0,0,0,0,0,0,0,0,0,0.5,0
0.25,0.25,0.1,0.657142857142857,0.1,0.95,0.371681415929204,0.4,0.21636733,2.007e-05,0.45566664,2.258e-05,0,2.105e-05,0,0.2278798,2.252e-05,0,0.04189166,1.51e-06,0.02626684,1.07e-06,1.14e-06,9.9e-07,2.3e-07,0.03183445,1.13e-06,9.8e-07,0.481651376146789,0
0.25,0.25,0.2,0.577777777777778,0.1,0.95,0.330275229357798,0.4,0.18453399,4.14e-06,0.404368,5.33e-06,0,4.5e-06,0,0.2110785,5.53e-06,0,0.08229753,6.9e-07,0.05071546,5.5e-07,5.2e-07,4.6e-07,1.1e-07,0.06698353,6.2e-07,5.3e-07,0.452261306532664,0
0.25,0.25,0.3,0.527272727272727,0.1,0.95,0.284658040665434,0.4,0.15304373,1.54e-06,0.35272109,2.32e-06,0,1.75e-06,0,0.19422706,2.52e-06,0,0.12088176,4.3e-07,0.07240028,3.9e-07,3.3e-07,3e-07,8e-08,0.10671555,4.8e-07,4e-07,0.415766738660907,0
0.25,0.25,0.4,0.492307692307692,0.1,0.95,0.238532110091743,0.4,0.1226612,3.2e-07,0.30073731,5.6e-07,0,3.9e-07,0,0.17659956,6.5e-07,0,0.15740491,1.4e-07,0.09030093,1.4e-07,1.1e-07,1e-07,3e-08,0.1522933,1.9e-07,1.5e-07,0.373563218390805,0
0.25,0.25,0.5,0.466666666666667,0.1,0.95,0.193548387096774,0.4,0.09375257,2e-08,0.2483775,4e-08,0,2e-08,0,0.15786981,5e-08,0,0.19135207,1e-08,0.10306423,1e-08,1e-08,1e-08,0,0.20558362,2e-08,2e-08,0.326086956521739,0
0.25,0.25,0.6,0.447058823529412,0.1,0.95,0.150442477876106,0.4,0.06662831,1e-08,0.19555967,1e-08,0,1e-08,0,0.13781197,2e-08,0,0.22144294,1e-08,0.10872052,1e-08,1e-08,1e-08,0,0.2698365,1e-08,1e-08,0.273311897106109,0
0.25,0.25,0.7,0.431578947368421,0.1,0.95,0.109510086455331,0.4,0.04178544,1e-08,0.1421553,1e-08,0,1e-08,0,0.11605922,1e-08,0,0.24443374,1e-08,0.10422608,1e-08,1e-08,1e-08,0,0.35134013,1e-08,1e-08,0.214932126696833,0
