"hf","hm","C","delta","r","k","sf","sm","F.11","F.12","F.13","F.14","F.22","F.23","F.24","F.33","F.34","F.44","G.11","G.12","G.13","G.14","G.22","G.23","G.24","G.33","G.34","G.44","qHat","ZHat"
0.25,0.25,0.2,0.72,0.05,0.95,0.350877192982456,0.4,0.18850781,6.26e-06,0.40475281,8.5e-06,0,6.68e-06,0,0.2067093,8.64e-06,0,0.08304303,9.8e-07,0.05166243,9.9e-07,8.3e-07,7.7e-07,9e-08,0.06528911,8.8e-07,8.8e-07,0.467289719626168,0
0.25,0.25,0.3,0.68,0.05,0.95,0.31390134529148,0.4,0.15857129,2.08e-06,0.35349044,3.46e-06,0,2.3e-06,0,0.18792679,3.65e-06,0,0.12254318,5.5e-07,0.07484526,6.7e-07,4.7e-07,4.4e-07,6e-08,0.10260811,6.4e-07,6.2e-07,0.439698492462312,0
0.25,0.25,0.4,0.64,0.05,0.95,0.27027027027027,0.4,0.12867972,9.4e-07,0.30192052,1.93e-06,0,1.08e-06,0,0.16939367,2.14e-06,0,0.16004491,3.8e-07,0.09474836,5.6e-07,3.3e-07,3.2e-07,5e-08,0.14520397,5.8e-07,5.5e-07,0.403225806451613,0
0.25,0.25,0.5,0.6,0.05,0.95,0.222222222222222,0.4,0.09936477,3e-08,0.24994517,5e-08,0,4e-08,0,0.15068989,6e-08,0,0.19492337,2e-08,0.10961701,2e-08,2e-08,2e-08,0,0.1954595,2e-08,2e-08,0.357142857142857,0
0.25,0.25,0.6,0.56,0.05,0.95,0.172413793103448,0.4,0.07119205,2e-08,0.19741094,3e-08,0,3e-08,0,0.13139691,4e-08,0,0.22595916,2e-08,0.1168944,2e-08,2e-08,2e-08,0,0.25714633,2e-08,2e-08,0.301204819277108,0
0.25,0.25,0.7,0.52,0.05,0.95,0.123456790123457,0.4,0.0449046,1e-08,0.14409429,1e-08,0,1e-08,0,0.11100108,1e-08,0,0.2500143,1e-08,0.11277947,1e-08,1e-08,1e-08,0,0.33720618,1e-08,1e-08,0.235849056603774,0
0.25,0.25,0.8,0.48,0.05,0.95,0.0775193798449612,0.4,0.02184456,0,0.0897732,0,0,0,0,0.08838224,0,0,0.25780624,0,0.09161707,0,0,0,0,0.45057669,0,0,0.162337662337661,0
0.25,0.25,0.9,0.44,0.05,0.95,0.036101083032491,0.4,0.00509422,0,0.03561623,0,0,0,0,0.05928955,0,0,0.2176433,0,0.04688906,0,0,0,0,0.63546764,0,0,0.0827814569536435,0
0.25,0.25,0,0.8,0.05,0.9,0.4,0.4,0.24576074,0.00087606,0.50491706,0.00090661,7.8e-07,0.00089959,1.62e-06,0.24575457,0.00088219,7.9e-07,0,0,0,0,0,0,0,0,0,0,0.5,0
0.25,0.25,0.1,0.76,0.05,0.9,0.379746835443038,0.4,0.21798548,2.338e-05,0.45577038,2.701e-05,0,2.437e-05,0,0.22614262,2.675e-05,0,0.04203456,1.65e-06,0.02642553,1.42e-06,1.39e-06,1.28e-06,1.4e-07,0.03153158,1.2e-06,1.24e-06,0.487012987012987,0
