"Name","OnTree","SexSyst","SexSyst4"
"Croton_eluteria","yes","monoecy","xMono"
"Croton_emeliae",,,
"Croton_emporiorum",,"monoecy","xMono"
"Croton_ensifolius",,,
"Croton_eremophilus",,"monoecy","xMono"
"Croton_ericius",,,
"Croton_ericoides",,"monoecy","xMono"
"Croton_eriocladoides",,"monoecy","xMono"
"Croton_erythrochilus",,"monoecy","xMono"
"Croton_erythrochyloides",,"monoecy","xMono"
"Croton_erythrostachys",,,
"Croton_erythroxyloides","yes","monoecy","xMono"
"Croton_eskuchei",,,
"Croton_essequiboensis",,,
"Croton_euryphyllus",,,
"Croton_excisus",,,
"Croton_exuberans",,,
"Croton_fantzianus","yes","monoecy","xMono"
"Croton_farinosus",,,
"Croton_faroensis",,,
"Croton_fastuosus",,"monoecy","xMono"
"Croton_ferruginellus",,,
"Croton_ferrugineus","yes",,
"Croton_fianarantsoae",,,
"Croton_fishlockii",,,
"Croton_flavens","yes",,
"Croton_flavescens","yes",,
"Croton_flaviglandulosus","yes",,
"Croton_flavispicatus",,"monoecy","xMono"
"Croton_floccosus","yes","monoecy","xMono"
"Croton_floribundus",,"monoecy","xMono"
"Croton_fluminensis",,,
"Croton_fothergillifolius",,,
"Croton_fragilis",,,
"Croton_fragrans","yes","monoecy","xMono"
"Croton_fragrantulus","yes","monoecy","xMono"
"Croton_francoanus","yes","monoecy","xMono"
"Croton_fraseri",,,
"Croton_frieseanus",,,
"Croton_frionis",,,
"Croton_fruticulosus","yes",,
"Croton_fulvus",,,
"Croton_fuscescens","yes","monoecy","xMono"
"Croton_fuscus",,,
"Croton_gageanus",,,
"Croton_galeopsifolius",,,
"Croton_gardneri",,,
"Croton_gardnerianus",,,
"Croton_gaumeri",,,
"Croton_geayi",,,
"Croton_geraesensis",,"monoecy","xMono"
"Croton_gibsonianus",,,
"Croton_gilgianus",,,
"Croton_glabellus",,"monoecy","xMono"
"Croton_glabrescens",,,
"Croton_glandulosepalus","yes",,
"Croton_glandulosodentatus",,,
"Croton_glandulosus","yes","monoecy","xMono"
"Croton_glaziovii",,,
"Croton_glechomifolius",,,
"Croton_glomeratus",,,
"Croton_glutinosus",,,
"Croton_glyptospermus",,,
"Croton_gnaphalii",,"monoecy","xMono"
"Croton_gnaphaloides",,,
"Croton_gnidiaceus",,,
"Croton_gomezii",,"monoecy","xMono"
"Croton_gonaivensis",,,
"Croton_gossweileri",,,
"Croton_gossypiifolius","yes","monoecy","xMono"
"Croton_goudotii","yes",,
"Croton_goyazensis",,,
"Croton_gracilipes",,"monoecy","xMono"
"Croton_grandivelum",,"monoecy","xMono"
"Croton_grangerioides",,,
"Croton_gratissimus","yes","monoecy","xMono"
"Croton_grazielae",,"monoecy","xMono"
"Croton_greveanus",,,
"Croton_grewiifolius","yes","monoecy","xMono"
"Croton_grewioides",,,
"Croton_griffithii",,,
"Croton_grisebachianus","yes","monoecy","xMono"
"Croton_griseus",,,
"Croton_grossedentatus",,,
"Croton_guaiquinimae",,,
"Croton_guatemalensis","yes","monoecy","xMono"
"Croton_guerelae",,,
"Croton_guianensis",,"monoecy","xMono"
"Croton_guildingii","yes",,
"Croton_gynopetalus","yes","monoecy","xMono"
"Croton_habrophyllus",,,
"Croton_hadrianii",,,
"Croton_haitiensis",,,
"Croton_hancei",,,
"Croton_harmsianus",,,
"Croton_hasskarlianus",,,
"Croton_hasslerianus",,,
"Croton_haumanianus",,,
"Croton_hecatonandrus",,,
"Croton_heliaster",,"monoecy","xMono"
"Croton_helichrysum",,,
"Croton_heliotropiifolius",,,
"Croton_hemiargyreus","yes","monoecy","xMono"
"Croton_hentyi",,,
"Croton_heptalon","yes",,
"Croton_herzogianus",,"monoecy","xMono"
"Croton_heteranthus",,"monoecy","xMono"
"Croton_heterocalyx","yes","monoecy","xMono"
"Croton_heterocarpus",,,
"Croton_heterochrous","yes","monoecy","xMono"
"Croton_heterodoxus",,,
"Croton_heteroneurus",,,
"Croton_heterotrichus",,,
"Croton_hibiscifolius","yes","monoecy","xMono"
"Croton_hieronymi",,,
"Croton_hilarii",,,
"Croton_hildebrandtii",,,
"Croton_hircinus","yes","monoecy","xMono"
"Croton_hirtus","yes","monoecy","xMono"
"Croton_hoffmannii","yes","monoecy","xMono"
"Croton_holguinensis",,,
"Croton_holodiscus",,,
"Croton_holtonii",,,
"Croton_hondensis",,"monoecy","xMono"
"Croton_horridulus",,,
"Croton_hostmannii",,,
"Croton_hovarum",,,
"Croton_howii",,,
"Croton_huajuapanensis",,,
"Croton_huberi","yes","monoecy","xMono"
"Croton_huitotorus",,"monoecy","xMono"
"Croton_humbertii",,,
"Croton_humblotii",,,
"Croton_humilis","yes","monoecy","xMono"
"Croton_hutchinsonianus","yes",,
"Croton_hypoleucus","yes","monoecy","xMono"
"Croton_icabarui",,"monoecy","xMono"
"Croton_icche","yes","monoecy","xMono"
"Croton_ichthygaster",,,
"Croton_ignifex",,,
"Croton_ihosiana",,,
"Croton_ikopae",,,
"Croton_imbricatus",,"monoecy","xMono"
"Croton_impressus","yes","monoecy","xMono"
"Croton_inaequilobus",,,
"Croton_incanus",,"monoecy","xMono"
"Croton_incertus",,,
"Croton_incisus",,,
"Croton_indivisus",,,
"Croton_inhambanensis",,,
"Croton_inops",,,
"Croton_insularis",,,
"Croton_integrifolius",,,
"Croton_integrilobus",,,
"Croton_intercedens",,,
"Croton_isabellei",,,
"Croton_isomonensis",,,
"Croton_itacolumi",,,
"Croton_iteophyllus",,,
"Croton_ituzaingensis",,,
"Croton_itzaeus","yes","monoecy","xMono"
"Croton_ivohibensis",,,
"Croton_jacmelianus",,,
"Croton_jacobinensis","yes","monoecy","xMono"
"Croton_jamaicensis",,"monoecy","xMono"
"Croton_jamesonii",,,
