"Name","OnTree","SexSyst","SexSyst4"
"Silene_lemmonii","yes","hermaphrodite","Herm"
"Silene_lerchenfeldiana",,,
"Silene_leyseroides","yes",,
"Silene_lichiangensis",,,
"Silene_lineariloba",,,
"Silene_linearis",,"hermaphrodite","Herm"
"Silene_linicola",,"hermaphrodite","Herm"
"Silene_linifolia",,,
"Silene_lithophila",,,
"Silene_littorea","yes","gynodioecy|gynomonoecy","xDio|xMono"
"Silene_longicalycina",,,
"Silene_longicaulis",,,
"Silene_longicilia","yes","hermaphrodite","Herm"
"Silene_longicornuta",,,
"Silene_longipetala",,"hermaphrodite","Herm"
"Silene_lydia","yes",,
"Silene_macrantha","yes",,
"Silene_macrodonta","yes","hermaphrodite","Herm"
"Silene_macrostyla","yes",,
"Silene_maeotica",,,
"Silene_magellanica",,,
"Silene_mandonii","yes",,
"Silene_margaritae",,,
"Silene_marizii",,"dioecy","Dio"
"Silene_marschallii","yes",,
"Silene_martyi","yes","hermaphrodite","Herm"
"Silene_media",,,
"Silene_melanantha",,,
"Silene_melanopotamica",,,
"Silene_mellifera","yes","hermaphrodite","Herm"
"Silene_mentagensis","yes",,
"Silene_menziesii","yes","gynodioecy","xDio"
"Silene_micropetala",,"gynomonoecy|hermaphrodite","Herm|xMono"
"Silene_moldavica",,,
"Silene_mollissima","yes","hermaphrodite","Herm"
"Silene_monbeigii",,,
"Silene_mongolica",,,
"Silene_montserratii","yes",,
"Silene_moorcroftiana",,,
"Silene_morrisonmontana",,"hermaphrodite","Herm"
"Silene_muliensis",,"hermaphrodite","Herm"
"Silene_multicaulis","yes","hermaphrodite","Herm"
"Silene_multiflora","yes","hermaphrodite","Herm"
"Silene_multifurcata",,"hermaphrodite","Herm"
"Silene_muschleri",,,
"Silene_muscipula","yes","hermaphrodite","Herm"
"Silene_namlaensis",,"hermaphrodite","Herm"
"Silene_nana","yes",,
"Silene_nangqenensis",,"hermaphrodite","Herm"
"Silene_napuligera",,,
"Silene_nepalensis","yes","hermaphrodite","Herm"
"Silene_nevskii",,,
"Silene_nicaeensis","yes","hermaphrodite","Herm"
"Silene_niederi",,,
"Silene_nigrescens","yes","hermaphrodite","Herm"
"Silene_ningxiaensis",,"hermaphrodite","Herm"
"Silene_nivalis",,,
"Silene_nivea","yes","hermaphrodite","Herm"
"Silene_nocteolens",,"hermaphrodite","Herm"
"Silene_noctiflora","yes","gynodioecy|gynomonoecy|hermaphrodite","Herm|xDio|xMono"
"Silene_nocturna",,"hermaphrodite","Herm"
"Silene_nodulosa","yes","hermaphrodite","Herm"
"Silene_nuda",,,
"Silene_nutans","yes","gynodioecy|gynomonoecy|hermaphrodite","Herm|xDio|xMono"
"Silene_oblanceolata",,,
"Silene_obtusifolia",,"hermaphrodite","Herm"
"Silene_occidentalis","yes",,
"Silene_odontopetala","yes","hermaphrodite","Herm"
"Silene_odoratissima",,,
"Silene_olgae",,,
"Silene_oligantha",,,
"Silene_oligotricha",,,
"Silene_orae-syvaschicae",,,
"Silene_oregana",,,
"Silene_orientalimongolica",,,
"Silene_oropediorum",,"hermaphrodite","Herm"
"Silene_orphanidis",,"hermaphrodite","Herm"
"Silene_otites","yes","dioecy","Dio"
"Silene_otodonta",,,
"Silene_ovalifolia",,,
"Silene_ovata","yes",,
"Silene_paeoniensis",,,
"Silene_paradoxa","yes","hermaphrodite","Herm"
"Silene_pardoi","yes",,
"Silene_parishii",,,
"Silene_parnassica",,"hermaphrodite","Herm"
"Silene_parryi",,,
"Silene_patagonica",,,
"Silene_patula","yes","hermaphrodite","Herm"
"Silene_pendula","yes","gynodioecy","xDio"
"Silene_pentelica","yes","hermaphrodite","Herm"
"Silene_perlmanii","yes","hermaphrodite","Herm"
"Silene_persica",,"monoecy","xMono"
"Silene_petersonii","yes",,
"Silene_phoenicodonta",,,
"Silene_pindicola",,,
"Silene_pinetorum","yes","hermaphrodite","Herm"
"Silene_platyphylla",,"hermaphrodite","Herm"
"Silene_plurifolia",,,
"Silene_plutonica",,,
"Silene_pomelii",,"hermaphrodite","Herm"
"Silene_portensis","yes","hermaphrodite","Herm"
"Silene_primuliflora",,,
"Silene_principis",,,
"Silene_procumbens",,,
"Silene_pruinosa",,,
"Silene_psammitis",,"gynodioecy|gynomonoecy","xDio|xMono"
"Silene_pseudoatocion","yes","gynodioecy|gynomonoecy|hermaphrodite","Herm|xDio|xMono"
"Silene_pseudofortunei",,"hermaphrodite","Herm"
"Silene_pseudoholopetala",,,
"Silene_pseudotenuis",,,
"Silene_pteroneura",,,
"Silene_pterosperma",,,
"Silene_pubicalycina",,,
"Silene_puranensis",,"hermaphrodite","Herm"
"Silene_pusilla","yes","hermaphrodite","Herm"
"Silene_pygmaea","yes",,
"Silene_qiyunshanensis",,,
"Silene_quadriloba","yes","hermaphrodite","Herm"
"Silene_radicosa",,,
"Silene_ramosissima",,"hermaphrodite","Herm"
"Silene_regia","yes","hermaphrodite","Herm"
"Silene_reichenbachii",,,
"Silene_reinwardtii","yes","hermaphrodite","Herm"
"Silene_repens","yes",,
"Silene_requienii",,"hermaphrodite","Herm"
"Silene_reticulata","yes",,
"Silene_retzdorffiana",,,
"Silene_rhizophora",,,
"Silene_roemeri","yes","andromonoecy|gynodioecy|hermaphrodite","Herm|xDio|xMono"
"Silene_rosiflora",,,
"Silene_rosulata",,"hermaphrodite","Herm"
"Silene_rothmaleri","yes","hermaphrodite","Herm"
"Silene_rotundifolia",,"hermaphrodite","Herm"
"Silene_rubricalyx",,"hermaphrodite","Herm"
"Silene_ruinarum",,,
"Silene_rupestris",,"androdioecy|andromonoecy|gynodioecy|gynomonoecy|hermaphrodite","Herm|xDio|xMono"
"Silene_sachalinensis","yes",,
"Silene_salicifolia","yes",,
"Silene_samia",,"hermaphrodite","Herm"
"Silene_samojedorum","yes",,
"Silene_sangaria",,,
"Silene_sargentii",,,
"Silene_saxifraga","yes","andromonoecy|gynodioecy|gynomonoecy|polygamodioecy","xDio|xMono"
"Silene_scabriflora",,"hermaphrodite","Herm"
"Silene_scaposa","yes",,
"Silene_schafta","yes","gynodioecy","xDio"
"Silene_schmuckeri",,,
"Silene_schwarzenbergeri",,,
"Silene_schwarzenbergii","yes",,
"Silene_sclerocarpa",,"hermaphrodite","Herm"
"Silene_scopulorum",,,
