"Name","OnTree","SexSyst","SexSyst4"
"Pilea_spathulifolia","yes",,
"Pilea_spinulosa",,"dioecy","Dio"
"Pilea_spruceana",,,
"Pilea_squamosa",,"dioecy","Dio"
"Pilea_strigosa",,,
"Pilea_subamplexicaulis",,,
"Pilea_subcoriacea",,"dioecy","Dio"
"Pilea_subedentata",,"dioecy|monoecy","Dio|xMono"
"Pilea_submissa",,,
"Pilea_succulenta","yes",,
"Pilea_suffruticosa",,,
"Pilea_supersedens",,,
"Pilea_swinglei","yes","monoecy","xMono"
"Pilea_symmeria",,"dioecy|monoecy","Dio|xMono"
"Pilea_tatamensis",,,
"Pilea_tatei",,,
"Pilea_ternifolia","yes","dioecy","Dio"
"Pilea_tetraphylla","yes","monoecy","xMono"
"Pilea_tetrapoda",,,
"Pilea_thymifolia","yes",,
"Pilea_tilarana",,,
"Pilea_topensis",,,
"Pilea_trianthemoides",,,
"Pilea_trichomanophylla",,,
"Pilea_trichosanthes",,,
"Pilea_tridentata","yes",,
"Pilea_tripartita","yes","monoecy","xMono"
"Pilea_triradiata",,,
"Pilea_tsiangiana",,"dioecy|monoecy","Dio|xMono"
"Pilea_tungurahuae",,,
"Pilea_tutensis",,"monoecy","xMono"
"Pilea_umbriana",,,
"Pilea_umbrosa","yes","dioecy|monoecy","Dio|xMono"
"Pilea_unciformis",,"dioecy","Dio"
"Pilea_urticella",,,
"Pilea_variegata",,,
"Pilea_vegasana",,,
"Pilea_verbascifolia","yes",,
"Pilea_verrucosa","yes","dioecy|monoecy","Dio|xMono"
"Pilea_villicaulis",,"dioecy","Dio"
"Pilea_virgata",,"dioecy","Dio"
"Pilea_vulcanica","yes",,
"Pilea_weberbaueri",,,
"Pilea_weddellii","yes","monoecy","xMono"
"Pilea_wightii",,"dioecy|monoecy","Dio|xMono"
