"Name","OnTree","SexSyst","SexSyst4"
"Solanum_ehrenbergii","yes","hermaphrodite","Herm"
"Solanum_eitenii",,,
"Solanum_elachophyllum","yes","hermaphrodite","Herm"
"Solanum_elaeagnifolium","yes","andromonoecy","xMono"
"Solanum_elatius",,,
"Solanum_elegans",,,
"Solanum_elvasioides",,,
"Solanum_eminens",,"andromonoecy","xMono"
"Solanum_emmottii",,,
"Solanum_enantiophyllanthum",,"hermaphrodite","Herm"
"Solanum_endoadenium",,"hermaphrodite","Herm"
"Solanum_endopogon",,"hermaphrodite","Herm"
"Solanum_ensifolium","yes","hermaphrodite","Herm"
"Solanum_eremophilum",,,
"Solanum_erianthum","yes","hermaphrodite","Herm"
"Solanum_erosomarginatum",,,
"Solanum_erythracanthum","yes","hermaphrodite","Herm"
"Solanum_erythrotrichum",,,
"Solanum_esuriale","yes","hermaphrodite","Herm"
"Solanum_etuberosum","yes","hermaphrodite","Herm"
"Solanum_euacanthum","yes",,
"Solanum_evolvulifolium","yes","hermaphrodite","Herm"
"Solanum_evolvuloides","yes",,
"Solanum_exiguum","yes","hermaphrodite","Herm"
"Solanum_expedunculatum",,,
"Solanum_falciforme",,,
"Solanum_falconense",,,
"Solanum_fallax","yes","hermaphrodite","Herm"
"Solanum_fecundum",,,
"Solanum_felinum","yes","andromonoecy","xMono"
"Solanum_fernandezianum",,"hermaphrodite","Herm"
"Solanum_ferocissimum","yes","andromonoecy|hermaphrodite","Herm|xMono"
"Solanum_ferrugineum",,,
"Solanum_fervens",,,
"Solanum_fiebrigii",,"hermaphrodite","Herm"
"Solanum_flaccidum",,"hermaphrodite","Herm"
"Solanum_flagellare",,,
"Solanum_flahaultii",,"hermaphrodite","Herm"
"Solanum_flexicaule",,"hermaphrodite","Herm"
"Solanum_florulentum",,"hermaphrodite","Herm"
"Solanum_foetens",,,
"Solanum_forskalii","yes",,
"Solanum_forsteri",,"hermaphrodite","Herm"
"Solanum_fortunense",,"hermaphrodite","Herm"
"Solanum_fosbergianum",,,
"Solanum_francisii",,,
"Solanum_fraxinifolium","yes","hermaphrodite","Herm"
"Solanum_friburgense",,,
"Solanum_fructu-tecto","yes","hermaphrodite","Herm"
"Solanum_fulgens",,"hermaphrodite","Herm"
"Solanum_fulvidum",,,
"Solanum_furcatum",,"hermaphrodite","Herm"
"Solanum_furfuraceum","yes","andromonoecy","xMono"
"Solanum_fusiforme",,"hermaphrodite","Herm"
"Solanum_gabrielae","yes",,
"Solanum_galapagense",,"hermaphrodite","Herm"
"Solanum_galbinum",,"andromonoecy","xMono"
"Solanum_gandarillasii",,"hermaphrodite","Herm"
"Solanum_garcia-barrigae",,"hermaphrodite","Herm"
"Solanum_gardneri","yes",,
"Solanum_gertii",,,
"Solanum_gibbsiae",,,
"Solanum_giganteum","yes","hermaphrodite","Herm"
"Solanum_gilesii",,,
"Solanum_gilioides","yes","hermaphrodite","Herm"
"Solanum_glabratum","yes","hermaphrodite","Herm"
"Solanum_glandulosipilosum",,"hermaphrodite","Herm"
"Solanum_glaucescens",,,
"Solanum_glaucophyllum","yes","hermaphrodite","Herm"
"Solanum_glomuliflorum",,,
"Solanum_glutinosum","yes","hermaphrodite","Herm"
"Solanum_gnaphalocarpon",,,
"Solanum_goetzei",,"hermaphrodite","Herm"
"Solanum_gomphodes",,,
"Solanum_goniocaulon",,,
"Solanum_gonocladum",,"hermaphrodite","Herm"
"Solanum_gonyrhachis",,,
"Solanum_goodspeedii",,"hermaphrodite","Herm"
"Solanum_graciliflorum",,,
"Solanum_gracilifrons",,"hermaphrodite","Herm"
"Solanum_grandidentatum",,"hermaphrodite","Herm"
"Solanum_graniticum",,"andromonoecy","xMono"
"Solanum_granuloso-leprosum","yes","hermaphrodite","Herm"
"Solanum_gratum",,,
"Solanum_graveolens",,,
"Solanum_grayi","yes","hermaphrodite","Herm"
"Solanum_guamense",,,
"Solanum_guerreroense","yes","hermaphrodite","Herm"
"Solanum_guineense","yes","hermaphrodite","Herm"
"Solanum_gundlachii",,,
"Solanum_gympiense","yes","andromonoecy|hermaphrodite","Herm|xMono"
"Solanum_habrocaulon",,,
"Solanum_habrochaites","yes","hermaphrodite","Herm"
"Solanum_hamulosum",,"andromonoecy","xMono"
"Solanum_hapalum","yes","hermaphrodite","Herm"
"Solanum_harmandii",,,
"Solanum_hasslerianum","yes","andromonoecy","xMono"
"Solanum_hastatilobum",,"hermaphrodite","Herm"
"Solanum_hastifolium",,,
"Solanum_hastiforme",,"hermaphrodite","Herm"
"Solanum_havanense","yes","hermaphrodite","Herm"
"Solanum_hayesii",,,
"Solanum_hazenii",,"hermaphrodite","Herm"
"Solanum_heinianum","yes","hermaphrodite","Herm"
"Solanum_heiseri",,"hermaphrodite","Herm"
"Solanum_heleonastes",,,
"Solanum_herbabona",,"hermaphrodite","Herm"
"Solanum_herculeum","yes",,
"Solanum_hesperium",,,
"Solanum_heteracanthum",,,
"Solanum_heterodoxum","yes","hermaphrodite","Herm"
"Solanum_heteropodium",,"andromonoecy","xMono"
"Solanum_hexandrum","yes",,
"Solanum_hibernum","yes","hermaphrodite","Herm"
"Solanum_hieronymi","yes",,
"Solanum_hillebrandii",,,
"Solanum_hindsianum","yes","andromonoecy","xMono"
"Solanum_hintonii",,"hermaphrodite","Herm"
"Solanum_hirtellum","yes","andromonoecy","xMono"
"Solanum_hirtulum",,"hermaphrodite","Herm"
"Solanum_hirtum","yes","andromonoecy","xMono"
"Solanum_hjertingii",,"hermaphrodite","Herm"
"Solanum_hoehnei","yes",,
"Solanum_hoffmanseggii",,,
"Solanum_homalospermum","yes",,
"Solanum_hoplopetalum","yes","hermaphrodite","Herm"
"Solanum_hougasii","yes","hermaphrodite","Herm"
"Solanum_houstonii","yes","andromonoecy","xMono"
"Solanum_hovei",,,
"Solanum_huancabambense",,"hermaphrodite","Herm"
"Solanum_huayavillense","yes","hermaphrodite","Herm"
"Solanum_huaylasense",,"hermaphrodite","Herm"
"Solanum_hugonis",,,
"Solanum_huilense","yes",,
"Solanum_humblotii",,,
"Solanum_humboldtianum",,,
"Solanum_humectophilum",,"hermaphrodite","Herm"
"Solanum_humile","yes","hermaphrodite","Herm"
"Solanum_hutchisonii",,"hermaphrodite","Herm"
"Solanum_hypacrarthrum",,"hermaphrodite","Herm"
"Solanum_hypaleurotrichum",,,
"Solanum_hypocalycosarcum",,,
"Solanum_hyporhodium","yes","andromonoecy","xMono"
"Solanum_hystrix","yes",,
"Solanum_iltisii",,"hermaphrodite","Herm"
"Solanum_imamense",,,
"Solanum_imbaburense",,"hermaphrodite","Herm"
"Solanum_imberbe",,,
"Solanum_immite",,"hermaphrodite","Herm"
"Solanum_inaequiradians","yes","hermaphrodite","Herm"
"Solanum_inamoenum",,,
"Solanum_incanoalabastrum",,,
"Solanum_incanum","yes","andromonoecy","xMono"
"Solanum_incarceratum","yes",,
"Solanum_incasicum",,"hermaphrodite","Herm"
"Solanum_incompletum",,,
"Solanum_incomptum",,,
"Solanum_incurvum","yes","hermaphrodite","Herm"
"Solanum_indivisum",,"hermaphrodite","Herm"
"Solanum_inelegans","yes",,
"Solanum_infundibuliforme","yes","hermaphrodite","Herm"
"Solanum_infuscatum",,,
"Solanum_innoxium","yes","hermaphrodite","Herm"
"Solanum_inodorum",,"hermaphrodite","Herm"
"Solanum_inornatum",,,
"Solanum_insidiosum",,,
