"Name","OnTree","SexSyst","SexSyst4"
"Asparagus_sekukuniensis",,"hermaphrodite","Herm"
"Asparagus_setaceus","yes","hermaphrodite","Herm"
"Asparagus_sichuanicus",,"dioecy","Dio"
"Asparagus_simulans",,"hermaphrodite","Herm"
"Asparagus_spinescens",,"hermaphrodite","Herm"
"Asparagus_squarrosus",,,
"Asparagus_stachyphyllus",,,
"Asparagus_stellatus",,"hermaphrodite","Herm"
"Asparagus_stipulaceus",,"hermaphrodite","Herm"
"Asparagus_striatus",,"hermaphrodite","Herm"
"Asparagus_suaveolens",,"hermaphrodite","Herm"
"Asparagus_subfalcatus",,,
"Asparagus_subscandens",,"dioecy","Dio"
"Asparagus_subulatus",,"hermaphrodite","Herm"
"Asparagus_sylvicola",,,
"Asparagus_taliensis",,"dioecy","Dio"
"Asparagus_tamariscinus",,,
"Asparagus_tenuifolius",,"dioecy","Dio"
"Asparagus_tibeticus",,"dioecy","Dio"
"Asparagus_transvaalensis",,"hermaphrodite","Herm"
"Asparagus_trichoclados",,"dioecy","Dio"
"Asparagus_trichophyllus",,"dioecy","Dio"
"Asparagus_turkestanicus",,,
"Asparagus_uhligii",,,
"Asparagus_umbellatus",,"hermaphrodite","Herm"
"Asparagus_umbellulatus",,"hermaphrodite","Herm"
"Asparagus_undulatus",,"hermaphrodite","Herm"
"Asparagus_usambarensis",,,
"Asparagus_vaginellatus",,"hermaphrodite","Herm"
"Asparagus_verticillatus","yes","dioecy","Dio"
"Asparagus_virgatus","yes","hermaphrodite","Herm"
"Asparagus_volubilis",,"hermaphrodite","Herm"
"Asparagus_vvedenskyi",,,
"Asparagus_warneckei",,"hermaphrodite","Herm"
"Asparagus_yanbianensis",,"dioecy","Dio"
"Asparagus_yanyuanensis",,"dioecy","Dio"
