"Name","OnTree","SexSyst","SexSyst4"
"Poa_macrocalyx","yes","hermaphrodite","Herm"
"Poa_macroclada",,,
"Poa_madecassa",,,
"Poa_magadanica",,,
"Poa_maia",,,
"Poa_mairei",,,
"Poa_major",,,
"Poa_maniototo",,,
"Poa_mannii",,,
"Poa_marcida","yes","hermaphrodite","Herm"
"Poa_mariesii",,,
"Poa_markgrafii",,,
"Poa_marshallii",,,
"Poa_masenderana",,,
"Poa_matsumurae",,,
"Poa_matthewsii","yes","hermaphrodite","Herm"
"Poa_megalantha",,"dioecy","Dio"
"Poa_megalothyrsa",,,
"Poa_meionectes","yes","hermaphrodite","Herm"
"Poa_menachensis",,,
"Poa_mendocina",,,
"Poa_minimiflora",,,
"Poa_minor",,,
"Poa_moabitica",,,
"Poa_molineri","yes","hermaphrodite","Herm"
"Poa_mollis",,,
"Poa_mongolica",,,
"Poa_morrisii",,,
"Poa_mucuchachensis",,,
"Poa_mulleri",,,
"Poa_multinodis",,,
"Poa_muricata",,,
"Poa_mustangensis",,,
"Poa_myriantha",,,
"Poa_nankoensis",,,
"Poa_napensis",,,
"Poa_neosachalinensis",,,
"Poa_nepalensis",,,
"Poa_nephelophila",,,
"Poa_nervosa","yes","gynodioecy|gynomonoecy","xDio|xMono"
"Poa_nipponica",,,
"Poa_nitidespiculata",,,
"Poa_nivicola",,,
"Poa_novae-zelandiae","yes","gynomonoecy","xMono"
"Poa_nubigena",,,
"Poa_obvallata",,"dioecy","Dio"
"Poa_occidentalis",,,
"Poa_orba","yes","hermaphrodite","Herm"
"Poa_orizabensis",,,
"Poa_orthoclada","yes","hermaphrodite","Herm"
"Poa_oscariana",,,
"Poa_pagophila",,,
"Poa_paludigena",,,
"Poa_palustris",,"hermaphrodite","Herm"
"Poa_pannonica",,"hermaphrodite","Herm"
"Poa_paposana",,,
"Poa_papuana",,,
"Poa_paramoensis",,,
"Poa_parva",,,
"Poa_parviceps",,"hermaphrodite","Herm"
"Poa_parvifolia","yes",,
"Poa_pattersonii",,,
"Poa_pauciflora",,,
"Poa_paucispicula",,"hermaphrodite","Herm"
"Poa_pearsonii",,,
"Poa_pedersenii",,"dioecy","Dio"
"Poa_pentapolitana",,,
"Poa_perconcinna",,,
"Poa_perennis",,,
"Poa_perligulata","yes","apomictic",
"Poa_perrieri",,,
"Poa_petrophila",,,
"Poa_phillipsiana","yes","hermaphrodite","Herm"
"Poa_pilata",,,
"Poa_pilcomayensis",,"dioecy","Dio"
"Poa_pilgeri",,,
"Poa_pirinica","yes","hermaphrodite","Herm"
"Poa_pitardiana",,,
"Poa_planifolia",,,
"Poa_platyantha","yes",,
"Poa_plicata",,,
"Poa_poiformis","yes","hermaphrodite","Herm"
"Poa_poiphagorum",,,
"Poa_polychroa","yes",,
"Poa_polycolea",,"hermaphrodite","Herm"
"Poa_polyneura",,,
"Poa_porphyroclados",,"hermaphrodite","Herm"
"Poa_prichardii",,"dioecy","Dio"
"Poa_primae",,,
"Poa_pringlei",,"dioecy","Dio"
"Poa_prolixior",,,
"Poa_pseudamoena",,,
"Poa_pseudoabbreviata","yes","hermaphrodite","Herm"
"Poa_pseudoattenuata",,,
"Poa_pseudobulbosa",,,
"Poa_pseudoschimperiana",,,
"Poa_pseudotibetica",,,
"Poa_psilolepis",,,
"Poa_pulviniformis",,,
"Poa_pumila","yes","hermaphrodite","Herm"
"Poa_pumilio",,,
"Poa_pusilla",,"hermaphrodite","Herm"
"Poa_pygmaea",,,
"Poa_quadrata",,,
"Poa_queenslandica",,,
"Poa_radula",,,
"Poa_raduliformis",,,
"Poa_ragonesei",,,
"Poa_rajbhandarii",,,
"Poa_ramosissima","yes","gynomonoecy","xMono"
"Poa_rangkulensis",,,
"Poa_reflexa","yes","hermaphrodite","Herm"
"Poa_rehmannii",,,
"Poa_reitzii",,"dioecy","Dio"
"Poa_remota","yes","hermaphrodite","Herm"
"Poa_resinulosa",,"dioecy","Dio"
"Poa_rhadina",,,
"Poa_rhizomata",,"gynodioecy","xDio"
"Poa_rodwayi",,,
"Poa_rohmooiana",,,
"Poa_rossbergiana",,,
"Poa_rupicola",,,
"Poa_ruprechtii",,"gynodioecy","xDio"
"Poa_ruwenzoriensis",,,
"Poa_sachalinensis",,,
"Poa_sallacustris","yes","hermaphrodite","Herm"
"Poa_saltuensis","yes","hermaphrodite","Herm"
"Poa_sandvicensis",,,
"Poa_saxicola",,,
"Poa_scaberula",,"hermaphrodite","Herm"
"Poa_scabrivaginata",,,
"Poa_schimperiana",,,
"Poa_schischkinii","yes",,
"Poa_schistacea",,"dioecy","Dio"
"Poa_schizantha",,"dioecy","Dio"
"Poa_scitula",,,
"Poa_sejuncta","yes","hermaphrodite","Herm"
"Poa_seleri",,,
"Poa_sellowii",,"dioecy","Dio"
"Poa_senex",,,
"Poa_serpaiana",,,
