"Name","OnTree","SexSyst","SexSyst4"
"Garcinia_smeathmanii","yes",,
"Garcinia_smithii",,,
"Garcinia_solomonensis",,,
"Garcinia_sopsopia",,,
"Garcinia_spectabilis",,,
"Garcinia_spicata","yes",,
"Garcinia_squamata",,,
"Garcinia_staudtii","yes",,
"Garcinia_stigmacantha",,,
"Garcinia_stipulata",,,
"Garcinia_subelliptica","yes","monoecy","xMono"
"Garcinia_subfalcata",,"dioecy","Dio"
"Garcinia_subtilinervis",,,
"Garcinia_succifolia",,,
"Garcinia_sulphurea",,,
"Garcinia_sumbawensis",,,
"Garcinia_talbotii",,,
"Garcinia_tanzaniensis",,,
"Garcinia_tauensis",,,
"Garcinia_terpnophylla",,,
"Garcinia_tetralata",,,
"Garcinia_tetrandra",,,
"Garcinia_teysmanniana",,,
"Garcinia_thorelii",,,
"Garcinia_thouvenotii",,,
"Garcinia_timorensis",,,
"Garcinia_tonkinensis",,,
"Garcinia_torensis",,,
"Garcinia_travancorica",,,
"Garcinia_treubii",,,
"Garcinia_trianii",,,
"Garcinia_tsaratananae","yes",,
"Garcinia_tsimatimia",,,
"Garcinia_tuberculata",,,
"Garcinia_umbellulata",,,
"Garcinia_umbonata",,,
"Garcinia_uniflora","yes",,
"Garcinia_urophylla","yes",,
"Garcinia_urschii",,,
"Garcinia_valetoniana",,,
"Garcinia_venulosa",,,
"Garcinia_verrucosa","yes",,
"Garcinia_versteegii",,,
"Garcinia_verticillata",,,
"Garcinia_vidalii",,,
"Garcinia_vidua",,,
"Garcinia_vieillardii",,,
"Garcinia_vilersiana","yes",,
"Garcinia_viridiflora",,,
"Garcinia_vitiensis",,,
"Garcinia_volkensii",,,
"Garcinia_vriesiana",,,
"Garcinia_warburgiana",,,
"Garcinia_warrenii","yes","dioecy","Dio"
"Garcinia_whitfordii",,,
"Garcinia_wichmannii",,,
"Garcinia_wightii",,,
"Garcinia_wollastonii",,,
"Garcinia_xanthochymus","yes","hermaphrodite","Herm"
"Garcinia_xipshuanbannaensis",,"monoecy","xMono"
"Garcinia_xylosperma",,,
"Garcinia_yunnanensis",,"dioecy","Dio"
"Garcinia_zeylanica",,,
