"Name","OnTree","SexSyst","SexSyst4"
"Piper_diffamatum",,,
"Piper_diffundum",,,
"Piper_dilatatum","yes",,
"Piper_dimetrale",,,
"Piper_diospyrifolium",,,
"Piper_disjunctum",,,
"Piper_disparipilum",,,
"Piper_distigmatum",,,
"Piper_divaricatum",,"dioecy","Dio"
"Piper_divergens",,,
"Piper_diversifolium",,,
"Piper_diversipilum",,,
"Piper_divulgatum",,,
"Piper_dodsonii",,,
"Piper_dogotense",,,
"Piper_dolichostachyum",,"dioecy","Dio"
"Piper_dolichotrichum",,,
"Piper_dominantinervium","yes","dioecy","Dio"
"Piper_dotanum",,,
"Piper_dryadum",,,
"Piper_dukei",,,
"Piper_dulce",,,
"Piper_dumosum",,,
"Piper_dunstervilleorum",,,
"Piper_durvilleanum",,,
"Piper_ecallosum",,,
"Piper_echinocaule",,,
"Piper_ecuadorense",,,
"Piper_edurum",,,
"Piper_el-bancoanum",,,
"Piper_el-paramoense",,,
"Piper_emmerichianum",,,
"Piper_emygdioi",,,
"Piper_enckeaespicum",,,
"Piper_endlicherianum",,,
"Piper_enenyasense",,,
"Piper_enganyanum",,,
"Piper_entradense",,,
"Piper_epigynium",,,
"Piper_epunctatum",,,
"Piper_erectipilum","yes",,
"Piper_eriocladum",,,
"Piper_eriopodon",,,
"Piper_erubescentispica",,,
"Piper_escaleranum",,,
"Piper_eucalyptifolium",,,
"Piper_eucalyptiphyllum","yes",,
"Piper_eustylum",,,
"Piper_evingeri",,,
"Piper_excavatum",,,
"Piper_excelsum","yes",,
"Piper_excessum",,,
"Piper_exiguicaule",,,
"Piper_expolitum",,,
"Piper_externum",,,
"Piper_factum",,,
"Piper_faecatum",,,
"Piper_fagifolium",,,
"Piper_falanense",,,
"Piper_falcispicum",,,
"Piper_falculispicum",,,
"Piper_fallenii",,,
"Piper_fallens",,,
"Piper_ferreyrae",,,
"Piper_filistilum","yes",,
"Piper_fimbriulatum","yes",,
"Piper_firmum",,,
"Piper_flagellicuspe","yes",,
"Piper_flavicans",,,
"Piper_flavidum",,,
"Piper_flaviflorum",,"dioecy","Dio"
"Piper_flavoviride",,,
"Piper_flongatum",,,
"Piper_fockei",,,
"Piper_fonteboanum","yes",,
"Piper_formosum",,,
"Piper_fortalezanum",,,
"Piper_fortunaense",,,
"Piper_fortunyoanum",,,
"Piper_foveolatum",,,
"Piper_fragile",,"dioecy","Dio"
"Piper_francovilleanum",,,
"Piper_friedrichsthalii","yes",,
"Piper_fulgentifolium",,,
"Piper_fuligineum",,,
"Piper_fuliginosum",,,
"Piper_fulvescenticaule",,,
"Piper_fundacionense",,,
"Piper_fuscispicum",,,
"Piper_futuri",,,
"Piper_gabrielianum",,,
"Piper_galeatum",,,
"Piper_galeottianum",,,
"Piper_galicianum",,,
"Piper_garagaranum","yes","hermaphrodite","Herm"
"Piper_gentryi",,,
"Piper_gibbosum",,,
"Piper_gilvescens",,,
"Piper_gilvibaccum",,,
"Piper_giordanoi",,,
"Piper_glabratum","yes",,
"Piper_glabrescens","yes","hermaphrodite","Herm"
"Piper_glabribaccum",,,
"Piper_glabrius",,,
"Piper_glanduligerum",,,
"Piper_goesii",,,
"Piper_gonocarpum",,,
"Piper_gracile",,,
"Piper_graeffei","yes",,
"Piper_grande",,,
"Piper_granuligerum",,,
"Piper_granulosum",,,
"Piper_gratum",,,
"Piper_griseocaule",,,
"Piper_griseum",,,
"Piper_guacimonum",,,
"Piper_guahamense",,"dioecy|monoecy","Dio|xMono"
"Piper_gualeanum",,,
"Piper_guatopoense",,,
"Piper_guazacapanense","yes",,
"Piper_guianense",,,
"Piper_guineense","yes","dioecy","Dio"
"Piper_gymnostachyum","yes",,
"Piper_hainanense","yes","dioecy","Dio"
"Piper_hancei","yes","dioecy","Dio"
"Piper_harlingii",,,
"Piper_hartwegianum",,,
"Piper_hassleri",,,
"Piper_hatschbachii",,,
"Piper_haughtii",,,
"Piper_hebetifolium","yes",,
"Piper_hederaceum",,,
"Piper_hemmendorffii",,,
"Piper_heptandrum",,,
"Piper_hermannii",,,
"Piper_herrerae",,,
"Piper_heterobracteum",,,
"Piper_heterocarpum",,,
"Piper_heterophyllum",,,
"Piper_heterotrichum",,,
"Piper_hieronymi",,,
"Piper_hillianum",,,
"Piper_hippocrepiforme",,,
"Piper_hirtellipetiolum",,,
"Piper_hirtulum",,,
"Piper_hispidum","yes","hermaphrodite","Herm"
"Piper_hochiense",,,
"Piper_holdridgeianum",,"hermaphrodite","Herm"
"Piper_holtii",,,
"Piper_holtonii",,,
"Piper_hongkongense","yes","dioecy","Dio"
"Piper_hooglandii","yes",,
"Piper_hookerianum",,,
"Piper_hostmannianum","yes",,
"Piper_huacachianum",,,
"Piper_huacapistanum",,,
"Piper_huallaganum",,,
"Piper_huegelianum",,,
"Piper_huigranum",,,
"Piper_humistratum","yes",,
"Piper_hydrolapathum",,,
"Piper_hylebates",,,
"Piper_hylophilum",,,
"Piper_hymenophyllum","yes",,
"Piper_hymenopodum",,,
"Piper_hypoleucum",,,
"Piper_ilheusense",,,
"Piper_illautum",,,
"Piper_imberbe","yes",,
"Piper_immite",,,
"Piper_immutatum",,,
"Piper_imperiale",,"hermaphrodite","Herm"
"Piper_inaequale",,,
"Piper_inauspicatum",,,
"Piper_inclemens",,,
"Piper_incomptum",,,
"Piper_indecorum",,,
"Piper_indianonum",,,
"Piper_indiciflexum",,,
"Piper_infossibaccatum",,"dioecy","Dio"
"Piper_infossum",,"dioecy","Dio"
"Piper_insectifugum","yes",,
"Piper_interitum",,,
"Piper_interruptum",,"dioecy","Dio"
"Piper_intonsum",,,
"Piper_iquitosense",,,
"Piper_itayanum",,,
"Piper_jacquemontianum","yes",,
"Piper_japurense",,,
"Piper_jauaense",,,
"Piper_javitense",,,
"Piper_julianii",,,
"Piper_kadsura","yes","dioecy","Dio"
"Piper_kanehiranum",,,
"Piper_kappleri",,,
"Piper_karwinskianum",,,
"Piper_kawakamii",,"dioecy","Dio"
"Piper_kegelianum",,,
"Piper_kegelii",,,
"Piper_khasianum","yes",,
"Piper_kimpitirikianum",,,
"Piper_kleinii",,,
"Piper_klotzschianum",,,
"Piper_klugianum",,,
"Piper_klugii",,,
"Piper_korthalsii","yes",,
"Piper_kunthii",,,
"Piper_kwashoense",,"dioecy","Dio"
"Piper_lacunosum",,,
"Piper_laetispicum","yes","dioecy","Dio"
"Piper_laetum",,,
"Piper_laevicarpum",,,
"Piper_laevigatum",,,
"Piper_lagenaebaccum",,,
"Piper_laguna-cochanum",,,
"Piper_lamasense",,,
"Piper_lanceifolium",,,
"Piper_lanceolatum",,,
"Piper_lancilimbum",,,
"Piper_lanosicaule",,,
"Piper_laosanum","yes",,
"Piper_lapathifolium","yes",,
"Piper_late-ovatum",,,
"Piper_lateripilosum",,,
"Piper_latibracteum",,,
"Piper_latifolium",,,
"Piper_laurinum",,,
"Piper_lechlerianum",,,
"Piper_lehmannianum",,,
"Piper_lemaense",,,
"Piper_leptostachyum","yes",,
"Piper_lepturum",,,
"Piper_leticianum",,,
"Piper_leucophaeocaule",,,
"Piper_leucophaeum",,,
"Piper_leucophyllum","yes",,
"Piper_lhotzkyanum",,,
"Piper_liebmannii",,,
"Piper_liesneri",,,
"Piper_limae",,,
"Piper_limosum",,,
"Piper_lindenii",,,
"Piper_lineatipilosum",,,
"Piper_lineatum",,,
"Piper_lineolatifolium",,,
"Piper_lingshuiense",,"dioecy","Dio"
"Piper_linguliforme",,,
"Piper_littorale",,,
"Piper_llatanum",,,
"Piper_loefgrenii",,,
"Piper_longeacuminatum",,,
"Piper_longepetiolatum",,,
"Piper_longepilosum","yes",,
"Piper_longestamineum",,,
"Piper_longestylosum",,,
"Piper_longiappendiculatum",,,
"Piper_longicaudatum",,,
"Piper_longifolium","yes",,
"Piper_longispicum","yes","hermaphrodite","Herm"
"Piper_longivaginans","yes",,
"Piper_longivillosum",,,
"Piper_loretoanum",,,
"Piper_lucigaudens",,,
"Piper_lundii",,,
"Piper_lunulibracteatum",,,
"Piper_macbrideanum",,,
"Piper_macedoi",,,
"Piper_macerispicum",,,
"Piper_machupicchuense",,,
"Piper_macropiper","yes",,
