"Name","OnTree","SexSyst","SexSyst4"
"Begonia_dioica",,"monoecy","xMono"
"Begonia_dipetala","yes","monoecy","xMono"
"Begonia_discrepans",,"monoecy","xMono"
"Begonia_discreta","yes","monoecy","xMono"
"Begonia_divaricata",,,
"Begonia_diversistipulata",,"monoecy","xMono"
"Begonia_diwolii",,"monoecy","xMono"
"Begonia_djamuensis",,,
"Begonia_dodsonii",,,
"Begonia_dolichotricha",,,
"Begonia_domingensis",,"monoecy","xMono"
"Begonia_donkelaariana",,,
"Begonia_dosedlae",,,
"Begonia_dregei","yes","monoecy","xMono"
"Begonia_dressleri",,"monoecy","xMono"
"Begonia_dryadis",,"monoecy","xMono"
"Begonia_duclouxii",,"monoecy","xMono"
"Begonia_dugandiana",,"monoecy","xMono"
"Begonia_duncan-thomasii","yes","monoecy","xMono"
"Begonia_dux",,,
"Begonia_eberhardtii",,,
"Begonia_ebolowensis","yes",,
"Begonia_echinosepala","yes","monoecy","xMono"
"Begonia_eciliata",,"monoecy","xMono"
"Begonia_edanoi",,,
"Begonia_edmundoi","yes","monoecy","xMono"
"Begonia_edulis","yes","monoecy","xMono"
"Begonia_egregia","yes","monoecy","xMono"
"Begonia_eiromischa",,"monoecy","xMono"
"Begonia_elaeagnifolia",,"monoecy","xMono"
"Begonia_elatostematoides",,,
"Begonia_elatostemma",,,
"Begonia_elatostemmoides",,,
"Begonia_eliassii",,,
"Begonia_elisabethae","yes",,
"Begonia_elmeri","yes","monoecy","xMono"
"Begonia_emeiensis",,"monoecy","xMono"
"Begonia_eminii","yes",,
"Begonia_engleri",,"monoecy","xMono"
"Begonia_epibaterium",,"monoecy","xMono"
"Begonia_epipsila",,"monoecy","xMono"
"Begonia_erecta",,,
"Begonia_erectocaulis",,"monoecy","xMono"
"Begonia_erectotricha",,"monoecy","xMono"
"Begonia_erminea",,"monoecy","xMono"
"Begonia_erythrocarpa",,"monoecy","xMono"
"Begonia_erythrogyna",,"monoecy","xMono"
"Begonia_esculenta",,,
"Begonia_espiritosantensis",,,
"Begonia_estrellensis",,"monoecy","xMono"
"Begonia_euryphylla",,,
"Begonia_eutricha",,,
"Begonia_everettii",,,
"Begonia_exalata",,"monoecy","xMono"
"Begonia_exigua",,"monoecy","xMono"
"Begonia_exilis",,"monoecy","xMono"
"Begonia_extensa",,"monoecy","xMono"
"Begonia_extranea",,"dioecy","Dio"
"Begonia_fabulosa",,,
"Begonia_fagifolia",,"monoecy","xMono"
"Begonia_falcifolia",,"monoecy","xMono"
"Begonia_falciloba",,"monoecy","xMono"
"Begonia_fangii",,,
"Begonia_fasciculata",,"monoecy","xMono"
"Begonia_fasciculiflora",,"monoecy","xMono"
"Begonia_faustinoi",,,
"Begonia_fellereriana",,"monoecy","xMono"
"Begonia_fengii",,"monoecy","xMono"
"Begonia_fenicis",,"monoecy","xMono"
"Begonia_fernaldiana",,"monoecy","xMono"
"Begonia_fernandoi-costae",,"monoecy","xMono"
"Begonia_ferramica",,"monoecy","xMono"
"Begonia_ferruginea",,"monoecy","xMono"
"Begonia_festiva",,"monoecy","xMono"
"Begonia_fibrosa",,"monoecy","xMono"
"Begonia_fiebrigii",,"monoecy","xMono"
"Begonia_filibracteosa",,"monoecy","xMono"
"Begonia_filiformis",,"monoecy","xMono"
"Begonia_fimbriata",,"monoecy","xMono"
"Begonia_fimbribracteata",,"monoecy","xMono"
"Begonia_fimbristipula",,"monoecy","xMono"
"Begonia_fischeri",,"monoecy","xMono"
"Begonia_fissistyla",,"monoecy","xMono"
"Begonia_flacca",,"monoecy","xMono"
"Begonia_flaccidissima",,"monoecy","xMono"
"Begonia_flagellaris","yes","monoecy","xMono"
"Begonia_flaviflora",,"monoecy","xMono"
"Begonia_flexicaulis",,"monoecy","xMono"
"Begonia_flexula",,"monoecy","xMono"
"Begonia_floccifera","yes","monoecy","xMono"
"Begonia_fluminensis",,"monoecy","xMono"
"Begonia_foliosa","yes","dioecy|monoecy","Dio|xMono"
"Begonia_forbesii","yes",,
"Begonia_fordii",,"monoecy","xMono"
"Begonia_forgetiana",,"monoecy","xMono"
"Begonia_formosana",,"monoecy","xMono"
"Begonia_formosissima",,"monoecy","xMono"
"Begonia_forrestii",,"monoecy","xMono"
"Begonia_foveolata",,"monoecy","xMono"
"Begonia_foxworthyi","yes","monoecy","xMono"
"Begonia_francisiae",,"monoecy","xMono"
"Begonia_francoisii","yes","monoecy","xMono"
"Begonia_fraseri",,"monoecy","xMono"
"Begonia_friburgensis",,"monoecy","xMono"
"Begonia_froebelii",,"monoecy","xMono"
"Begonia_fruticella",,,
"Begonia_fruticosa",,"monoecy","xMono"
"Begonia_fuchsiiflora",,"monoecy","xMono"
"Begonia_fuchsioides","yes","monoecy","xMono"
"Begonia_fulvosetulosa",,"monoecy","xMono"
"Begonia_fulvovillosa",,"monoecy","xMono"
"Begonia_furfuracea","yes",,
"Begonia_fusca",,"monoecy","xMono"
"Begonia_fuscisetosa",,,
"Begonia_fuscocaulis",,"monoecy","xMono"
"Begonia_fusialata","yes",,
"Begonia_fusibulba",,"monoecy","xMono"
"Begonia_fusicarpa",,"monoecy","xMono"
"Begonia_gabonensis","yes",,
"Begonia_gagnepainiana",,"monoecy","xMono"
"Begonia_gamolepis",,"monoecy","xMono"
"Begonia_garagarana",,"monoecy","xMono"
"Begonia_gardneri",,"monoecy","xMono"
"Begonia_garrettii",,"monoecy","xMono"
"Begonia_garuvae",,"monoecy","xMono"
"Begonia_gehrtii",,"monoecy","xMono"
"Begonia_gemella",,,
"Begonia_geminiflora",,,
"Begonia_gemmipara",,"monoecy","xMono"
"Begonia_gemmirhiza",,,
"Begonia_gentilii",,"monoecy","xMono"
"Begonia_geoffrayi",,"monoecy","xMono"
"Begonia_geraniifolia",,"monoecy","xMono"
"Begonia_geranioides","yes","monoecy","xMono"
"Begonia_gesnerioides",,"monoecy","xMono"
"Begonia_gibbsiae",,,
"Begonia_gigabracteata",,,
"Begonia_gigaphylla",,,
"Begonia_gilgiana",,,
"Begonia_gitingensis",,"monoecy","xMono"
"Begonia_glaberrima",,"monoecy","xMono"
"Begonia_glabra","yes","monoecy","xMono"
"Begonia_glabricaulis",,,
"Begonia_glandulifera",,"monoecy","xMono"
"Begonia_glandulosa",,"monoecy","xMono"
"Begonia_glauca",,"monoecy","xMono"
"Begonia_glaucoides",,"monoecy","xMono"
"Begonia_glechomifolia",,"monoecy","xMono"
"Begonia_glutinosa",,,
"Begonia_goegoensis","yes","monoecy","xMono"
"Begonia_gomantongensis",,,
"Begonia_goniotis",,"monoecy","xMono"
"Begonia_gossweileri",,,
"Begonia_goudotii","yes","monoecy","xMono"
"Begonia_gracilior",,,
"Begonia_gracilipes",,"monoecy","xMono"
"Begonia_gracilis",,"monoecy","xMono"
"Begonia_gracillima",,"monoecy","xMono"
"Begonia_grandipetala",,"monoecy","xMono"
"Begonia_grandis","yes","monoecy","xMono"
"Begonia_grantiana",,"monoecy","xMono"
"Begonia_grata",,"monoecy","xMono"
"Begonia_griffithiana",,"monoecy","xMono"
"Begonia_grisea",,"monoecy","xMono"
"Begonia_groenewegensis",,,
"Begonia_guaduensis","yes","monoecy","xMono"
"Begonia_guangxiensis","yes","monoecy","xMono"
"Begonia_guaniana",,,
"Begonia_guatemalensis",,,
"Begonia_gueritziana","yes","monoecy","xMono"
"Begonia_guishanensis",,"monoecy","xMono"
"Begonia_gulinqingensis",,"monoecy","xMono"
"Begonia_gungshanensis",,"monoecy","xMono"
"Begonia_gunnerifolia",,,
"Begonia_guttapila",,"dioecy","Dio"
"Begonia_guttata",,"monoecy","xMono"
