C,delta,k,r,sf,sm,EqInvEig,EqInvEigNM,DiffEQInvEig
0.75,0.2,6.38,0.,0.08115164188163881,0.48970028167908486,1,0,1
0.75,0.2,6.38,0.,0.10327408531739879,0.45977048499698203,1,0,1
0.75,0.2,6.38,0.,0.08433994172933157,0.3511409960866916,2,0,2
0.75,0.2,6.38,0.,0.051436931360960725,0.2536486748111747,2,0,2
0.75,0.2,6.38,0.,0.12275894908228158,0.48317211459455334,1,0,1
0.75,0.2,6.38,0.,0.06342798904791735,0.27883559934728464,2,0,2
0.75,0.2,6.38,0.,0.14706411390209295,0.46775640251078243,2,0,2
0.75,0.2,6.38,0.,0.11792535204763521,0.42266484593572073,2,0,2
0.75,0.2,6.38,0.,0.08825191818821432,0.42060653118391966,1,0,1
0.75,0.2,6.38,0.,0.08480492952160623,0.4121001660433422,1,0,1
0.75,0.2,6.38,0.,0.1539515189201187,0.4781649025040191,2,0,2
0.75,0.2,6.38,0.,0.03501247432093768,0.19754508243206326,2,0,2
0.75,0.2,6.38,0.,0.0752279040974061,0.4377715787044699,1,0,1
0.75,0.2,6.38,0.,0.08516673482526926,0.4188509227293171,1,0,1
0.75,0.2,6.38,0.,0.12454262515681092,0.4709089709760753,1,0,1
0.75,0.2,6.38,0.,0.051996574268971085,0.29502384586601316,1,0,1
0.75,0.2,6.38,0.,0.10278919487947213,0.45447410040466374,1,0,1
0.75,0.2,6.38,0.,0.08691882785119176,0.4917101365884735,1,0,1
0.75,0.2,6.38,0.,0.13070884040909247,0.473188272896474,2,0,2
0.75,0.2,6.38,0.,0.14014527832083,0.45637788562270487,2,0,2
0.75,0.2,6.38,0.,0.11870699517095151,0.4159030783329891,2,0,2
0.75,0.2,6.38,0.,0.10990612348840145,0.4301792897270913,2,0,2
0.75,0.2,6.38,0.,0.01864174694091769,0.09913911640425299,2,0,2
0.75,0.2,6.38,0.,0.06612980386187584,0.3776145685266803,1,0,1
0.75,0.2,6.38,0.,0.050577241970644726,0.24317631392269268,2,0,2
0.75,0.2,6.38,0.,0.08827359799851675,0.4925628889122968,1,0,1
0.75,0.2,6.38,0.,0.07050779913632732,0.3254330809988143,2,0,2
0.75,0.2,6.38,0.,0.10289297242501849,0.42372770600087806,1,0,1
0.75,0.2,6.38,0.,0.09769576133722324,0.4751536524549069,1,0,1
0.75,0.2,6.38,0.,0.1252581068889177,0.4289794974681407,2,0,2
0.75,0.2,6.38,0.,0.10302253578318632,0.4632442315930012,1,0,1
0.75,0.2,6.38,0.,0.11497974508913422,0.4821560449662404,1,0,1
0.75,0.2,6.38,0.,0.06592104245481079,0.3976291197798244,1,0,1
0.75,0.2,6.38,0.,0.06554585792107603,0.39277479002254545,1,0,1
0.75,0.2,6.38,0.,0.11409914915194774,0.4886277737931407,1,0,1
0.75,0.2,6.38,0.,0.14911810928702807,0.4730634612631768,2,0,2
0.75,0.2,6.38,0.,0.0785710666050955,0.4106029018718923,1,0,1
0.75,0.2,6.38,0.,0.05986703848710773,0.340648031656277,1,0,1
0.75,0.2,6.38,0.,0.09335157275225547,0.43540592317305893,1,0,1
0.75,0.2,6.38,0.,0.05856031351519586,0.2765534900369031,2,0,2
0.75,0.2,6.38,0.,0.07226059867220935,0.30512754900216343,2,0,2
0.75,0.2,6.38,0.,0.07847138328331493,0.4034325559689772,1,0,1
0.75,0.2,6.38,0.,0.07023240483640125,0.4243542264550636,1,0,1
0.75,0.2,6.38,0.,0.06574746746310023,0.31338599067890927,2,0,2
0.75,0.2,6.38,0.,0.13546669268490152,0.49950081936738,1,0,1
0.75,0.2,6.38,0.,0.06153589736450704,0.36779437436924456,1,0,1
0.75,0.2,6.38,0.,0.06584719289302332,0.3405756241545199,1,0,1
0.75,0.2,6.38,0.,0.14856531232805115,0.46554302502445555,2,0,2
0.75,0.2,6.38,0.,0.1282162946842006,0.4719249232127293,1,0,1
0.75,0.2,6.38,0.,0.06933482255691126,0.30723621784610344,2,0,2
0.75,0.2,6.38,0.,0.1449056035562175,0.4664414330057929,2,0,2
0.75,0.2,6.38,0.,0.08975285381092857,0.46479945432685366,1,0,1
0.75,0.2,6.38,0.,0.153288473001291,0.48721734527413796,2,0,2
0.75,0.2,6.38,0.,0.07613043838122358,0.45200493579194334,1,0,1
0.75,0.2,6.38,0.,0.14594077987690302,0.46144067258857546,2,0,2
0.75,0.2,6.38,0.,0.07807045339567831,0.39140968815901844,1,0,1
0.75,0.2,6.38,0.,0.051754595585240315,0.294727434145133,1,0,1
0.75,0.2,6.38,0.,0.05767173727348618,0.34472656125960455,1,0,1
0.75,0.2,6.38,0.,0.13340367671582465,0.44618063335776836,2,0,2
0.75,0.2,6.38,0.,0.10109515999587226,0.47305281358266693,1,0,1
0.75,0.2,6.38,0.,0.039279607257291294,0.2069243087618018,2,0,2
0.75,0.2,6.38,0.,0.0965838294055813,0.35905335955500495,2,0,2
0.75,0.2,6.38,0.,0.07714958496041235,0.4225148609998439,1,0,1
0.75,0.2,6.38,0.,0.07888950189260191,0.47832749103467487,1,0,1
0.75,0.2,6.38,0.,0.11284272454761213,0.416668788133014,2,0,2
0.75,0.2,6.38,0.,0.07161114488274356,0.3631504481587392,1,0,1
0.75,0.2,6.38,0.,0.09995449203697171,0.38818409605015436,2,0,2
0.75,0.2,6.38,0.,0.08481609885026842,0.35944684130017446,2,0,2
0.75,0.2,6.38,0.,0.06462549472280976,0.344441002462773,1,0,1
0.75,0.2,6.38,0.,0.07309527771005742,0.35423235117052965,1,0,1
0.75,0.2,6.38,0.,0.11652860041255364,0.42292827250881093,2,0,2
0.75,0.2,6.38,0.,0.1334181933312688,0.48517694644192244,1,0,1
0.75,0.2,6.38,0.,0.1334264048742425,0.4731915546547958,2,0,2
0.75,0.2,6.38,0.,0.15846471740998413,0.4936106681598529,2,0,2
0.75,0.2,6.38,0.,0.07778209293774929,0.3333182292932393,2,0,2
0.75,0.2,6.38,0.,0.04815914914540842,0.26201427707663505,1,0,1
0.75,0.2,6.38,0.,0.07913411749896215,0.3552221795174061,2,0,2
0.75,0.2,6.38,0.,0.05166041113825959,0.30182693107362535,1,0,1
0.75,0.2,6.38,0.,0.06651405756695516,0.40977670983360615,1,0,1
0.75,0.2,6.38,0.,0.09632525442012185,0.4126421484176216,1,0,1
0.75,0.2,6.38,0.,0.06581806293882408,0.30961166765182246,2,0,2
0.75,0.2,6.38,0.,0.013235368146343185,0.07560434086902978,2,0,2
0.75,0.2,6.38,0.,0.0591811924005351,0.35353603231521413,1,0,1
0.75,0.2,6.38,0.,0.1334847711381867,0.4579929498497959,2,0,2
0.75,0.2,6.38,0.,0.08631238396043728,0.40512017191890193,1,0,1
0.75,0.2,6.38,0.,0.06376601062216569,0.38283911432656703,1,0,1
0.75,0.2,6.38,0.,0.047594440911816194,0.2796864662705526,1,0,1
0.75,0.2,6.38,0.,0.07016549084528056,0.3463015783561545,1,0,1
0.75,0.2,6.38,0.,0.04897788028817507,0.2710510319191446,1,0,1
0.75,0.2,6.38,0.,0.05116813105304108,0.3051758908582882,1,0,1
0.75,0.2,6.38,0.,0.13586827395120893,0.44472552819935596,2,0,2
0.75,0.2,6.38,0.,0.05999905846379394,0.3581411013364386,1,0,1
0.75,0.2,6.38,0.,0.0741100976754312,0.4177788968648315,1,0,1
0.75,0.2,6.38,0.,0.13137551682006632,0.45251062222388283,2,0,2
0.75,0.2,6.38,0.,0.08043064490516105,0.3441799572943083,2,0,2
0.75,0.2,6.38,0.,0.10555378118261516,0.3922879766370735,2,0,2
0.75,0.2,6.38,0.,0.04892657600232464,0.25778208771811273,1,0,1
0.75,0.2,6.38,0.,0.0814563528316482,0.4872986887720918,1,0,1
0.75,0.2,6.38,0.,0.061780824098303766,0.27151283415049243,2,0,2
0.75,0.2,6.38,0.,0.08527979023373022,0.49656630372443855,1,0,1
0.75,0.2,6.38,0.,0.1285735044410241,0.4565062727268968,2,0,2
0.75,0.2,6.38,0.,0.10536044758820795,0.47046372953013615,1,0,1
0.75,0.2,6.38,0.,0.08341378710455971,0.3308387233805842,2,0,2
0.75,0.2,6.38,0.,0.029036531571750457,0.1692394182184065,2,0,2
0.75,0.2,6.38,0.,0.08473091124067522,0.46734292570115765,1,0,1
0.75,0.2,6.38,0.,0.09473497491535998,0.49410084260833464,1,0,1
0.75,0.2,6.38,0.,0.07333461526281138,0.3659400131927727,1,0,1
0.75,0.2,6.38,0.,0.06032228016153618,0.313256644901842,1,0,1
0.75,0.2,6.38,0.,0.0883355125454629,0.36358213041255516,2,0,2
0.75,0.2,6.38,0.,0.07278793004952333,0.3019058305136829,2,0,2
0.75,0.2,6.38,0.,0.13396404385644034,0.4794931694120367,2,0,2
0.75,0.2,6.38,0.,0.04168557241561033,0.2275915773941536,1,0,1
0.75,0.2,6.38,0.,0.11989542082408489,0.4741226188623895,1,0,1
0.75,0.2,6.38,0.,0.13728214360307145,0.44803695314742464,2,0,2
0.75,0.2,6.38,0.,0.06357042581259575,0.3550688205657381,1,0,1
0.75,0.2,6.38,0.,0.08886657568094614,0.3485408983404856,2,0,2
0.75,0.2,6.38,0.,0.07668601530085684,0.3390324503974568,2,0,2
0.75,0.2,6.38,0.,0.12449817351393333,0.4268273405523134,2,0,2
0.75,0.2,6.38,0.,0.04396848210546367,0.23833071181848808,1,0,1
0.75,0.2,6.38,0.,0.09392652382206146,0.39908896257632065,1,0,1
0.75,0.2,6.38,0.,0.058148747902521114,0.28006688012488146,2,0,2
0.75,0.2,6.38,0.,0.11490557100503684,0.4513057807667702,1,0,1
0.75,0.2,6.38,0.,0.12943673852382365,0.4756262432113012,1,0,1
0.75,0.2,6.38,0.,0.0502685358206828,0.27659175658432833,1,0,1
0.75,0.2,6.38,0.,0.0430343606172342,0.20122059325248287,2,0,2
0.75,0.2,6.38,0.,0.07389181422322189,0.4541699534083946,1,0,1
0.75,0.2,6.38,0.,0.07115588807703865,0.3542892599341392,1,0,1
0.75,0.2,6.38,0.,0.10496397189427831,0.488353575015645,1,0,1
0.75,0.2,6.38,0.,0.0570474028744451,0.33128221152611603,1,0,1
0.75,0.2,6.38,0.,0.11877693992515848,0.4517274205460329,2,0,2
0.75,0.2,6.38,0.,0.08198409768113601,0.40391770857076814,1,0,1
0.75,0.2,6.38,0.,0.05737801154798894,0.3473359022255781,1,0,1
0.75,0.2,6.38,0.,0.11117497877604388,0.46373273062455556,1,0,1
0.75,0.2,6.38,0.,0.10568342701287015,0.4287222986941529,1,0,1
0.75,0.2,6.38,0.,0.06466171127651421,0.385637832115305,1,0,1
0.75,0.2,6.38,0.,0.11468045082445821,0.4798394475666343,1,0,1
0.75,0.2,6.38,0.,0.09066210178653566,0.3835055814009367,2,0,2
0.75,0.2,6.38,0.,0.12675556008896605,0.4861106111027077,1,0,1
0.75,0.2,6.38,0.,0.09899461517537922,0.4392297293767562,1,0,1
0.75,0.2,6.38,0.,0.0635320663724418,0.2701795516636626,2,0,2
0.75,0.2,6.38,0.,0.08823310609127999,0.4831082531272227,1,0,1
0.75,0.2,6.38,0.,0.02155090977427776,0.11165102191729714,2,0,2
0.75,0.2,6.38,0.,0.12466706959974805,0.42300074427633605,2,0,2
0.75,0.2,6.38,0.,0.09122182203953355,0.392136220051449,1,0,1
0.75,0.2,6.38,0.,0.11947737582215634,0.47900840919658083,1,0,1
0.75,0.2,6.38,0.,0.1518693797975268,0.4797394157377086,2,0,2
0.75,0.2,6.38,0.,0.08449507065632311,0.3513014813275951,2,0,2
0.75,0.2,6.38,0.,0.10461415562822396,0.4032751300548778,2,0,2
0.75,0.2,6.38,0.,0.11947196275799721,0.4617317375868879,1,0,1
0.75,0.2,6.38,0.,0.12365090844899662,0.4260636123779624,2,0,2
0.75,0.2,6.38,0.,0.07493056503041273,0.3824736487872429,1,0,1
0.75,0.2,6.38,0.,0.09086818268216612,0.38690428225038476,2,0,2
0.75,0.2,6.38,0.,0.13554345385013422,0.4585134496275389,2,0,2
0.75,0.2,6.38,0.,0.08358857967306321,0.41956106142773897,1,0,1
0.75,0.2,6.38,0.,0.08067905521484697,0.38788676200459205,1,0,1
0.75,0.2,6.38,0.,0.08710937189745294,0.370955881286804,2,0,2
0.75,0.2,6.38,0.,0.12592809278414618,0.4914898210012876,1,0,1
0.75,0.2,6.38,0.,0.14308286712288376,0.4753281697829832,2,0,2
0.75,0.2,6.38,0.,0.05164904263406467,0.297986274049317,1,0,1
0.75,0.2,6.38,0.,0.08112510517419014,0.47385500335020625,1,0,1
0.75,0.2,6.38,0.,0.08592526638917242,0.38104329471842624,1,0,1
0.75,0.2,6.38,0.,0.11662918327229477,0.42530785566069285,2,0,2
0.75,0.2,6.38,0.,0.056918136227444904,0.3280709237385181,1,0,1
0.75,0.2,6.38,0.,0.14932730172540187,0.4920932696647977,2,0,2
0.75,0.2,6.38,0.,0.10538565115099319,0.4905049846818783,1,0,1
0.75,0.2,6.38,0.,0.1092362128208123,0.43805486858261,1,0,1
0.75,0.2,6.38,0.,0.049181155803514454,0.2347378002292042,2,0,2
0.75,0.2,6.38,0.,0.1037897051015213,0.49069632748321756,1,0,1
0.75,0.2,6.38,0.,0.11734227469018399,0.440569146197755,2,0,2
0.75,0.2,6.38,0.,0.07558387246722487,0.427970014334052,1,0,1
0.75,0.2,6.38,0.,0.05227663187783216,0.27093401561574615,1,0,1
0.75,0.2,6.38,0.,0.09171623415929553,0.445842452658576,1,0,1
0.75,0.2,6.38,0.,0.017096846086887107,0.09861120348195229,2,0,2
0.75,0.2,6.38,0.,0.11430647938098848,0.4128559980015505,2,0,2
0.75,0.2,6.38,0.,0.12764271905938074,0.45172020836259275,2,0,2
0.75,0.2,6.38,0.,0.10362845220519323,0.39807843301994905,2,0,2
0.75,0.2,6.38,0.,0.12057237295078682,0.4702790123157946,1,0,1
0.75,0.2,6.38,0.,0.11827825428625705,0.4117598680655957,2,0,2
0.75,0.2,6.38,0.,0.11872782951213012,0.4491113260171393,2,0,2
0.75,0.2,6.38,0.,0.07973089669859679,0.373446839352938,1,0,1
0.75,0.2,6.38,0.,0.052712481863916416,0.3023893917250895,1,0,1
0.75,0.2,6.38,0.,0.0863808012048769,0.3613656446636063,2,0,2
0.75,0.2,6.38,0.,0.0521506716103457,0.3071008705049395,1,0,1
0.75,0.2,6.38,0.,0.03578712867682732,0.19168147427304205,2,0,2
0.75,0.2,6.38,0.,0.12885602840362997,0.4853836146929096,1,0,1
0.75,0.2,6.38,0.,0.09150961561361326,0.42933667954280585,1,0,1
0.75,0.2,6.38,0.,0.05955601852662018,0.30065809789300235,1,0,1
0.75,0.2,6.38,0.,0.08885138719829522,0.49819605043521553,1,0,1
0.75,0.2,6.38,0.,0.03204759319526096,0.1801326088213483,2,0,2
0.75,0.2,6.38,0.,0.0740216311887274,0.40931144222456217,1,0,1
0.75,0.2,6.38,0.,0.09632429081935034,0.4492068847065076,1,0,1
0.75,0.2,6.38,0.,0.0628595971535506,0.2700508131915651,2,0,2
0.75,0.2,6.38,0.,0.15669577746163443,0.48276064601065427,2,0,2
0.75,0.2,6.38,0.,0.0722446977421306,0.3586222344527571,1,0,1
0.75,0.2,6.38,0.,0.1298364210436198,0.4954582750279738,1,0,1
0.75,0.2,6.38,0.,0.09161889405319312,0.4954435958564335,1,0,1
0.75,0.2,6.38,0.,0.09051800688273604,0.3664592762556026,2,0,2
0.75,0.2,6.38,0.,0.11172386312703286,0.4183760823820736,2,0,2
0.75,0.2,6.38,0.,0.06211441022610309,0.3693493493738178,1,0,1
0.75,0.2,6.38,0.,0.11948378493745249,0.45702052411909555,1,0,1
0.75,0.2,6.38,0.,0.04144416536457185,0.23487898509790728,1,0,1
0.75,0.2,6.38,0.,0.05563335886033394,0.2985828460257314,1,0,1
0.75,0.2,6.38,0.,0.090627157308522,0.35259889401885736,2,0,2
0.75,0.2,6.38,0.,0.08498034165197876,0.3384198677352179,2,0,2
0.75,0.2,6.38,0.,0.16155692127631072,0.4945297772686511,2,0,2
0.75,0.2,6.38,0.,0.10108407101539574,0.4237433174824282,1,0,1
0.75,0.2,6.38,0.,0.12565101432990977,0.4638958444397151,2,0,2
0.75,0.2,6.38,0.,0.09184078445788801,0.4452123896731416,1,0,1
0.75,0.2,6.38,0.,0.08065826652014485,0.44032291593096184,1,0,1
0.75,0.2,6.38,0.,0.06484803274433992,0.31533422385171916,1,0,1
0.75,0.2,6.38,0.,0.12221731533645341,0.4167195877510973,2,0,2
0.75,0.2,6.38,0.,0.13064699340238284,0.4881685942580619,1,0,1
0.75,0.2,6.38,0.,0.1057595939310102,0.45007557387030384,1,0,1
0.75,0.2,6.38,0.,0.08240987453320248,0.39515870212476767,1,0,1
0.75,0.2,6.38,0.,0.06495582289890467,0.36998024974644006,1,0,1
0.75,0.2,6.38,0.,0.11887904503610947,0.42207382018075124,2,0,2
0.75,0.2,6.38,0.,0.13171610951101886,0.4544852493610553,2,0,2
0.75,0.2,6.38,0.,0.05163075701719344,0.2570002637870853,2,0,2
0.75,0.2,6.38,0.,0.05570808756034873,0.3025141580648947,1,0,1
0.75,0.2,6.38,0.,0.03529031381043801,0.17705167387402665,2,0,2
0.75,0.2,6.38,0.,0.06836010585573904,0.4169793617599131,1,0,1
0.75,0.2,6.38,0.,0.07194332751161725,0.356051130265861,1,0,1
0.75,0.2,6.38,0.,0.030985622191739948,0.16335992394435128,2,0,2
0.75,0.2,6.38,0.,0.1270211771411618,0.49410552111279815,1,0,1
0.75,0.2,6.38,0.,0.15574633071838107,0.49735356051523716,2,0,2
0.75,0.2,6.38,0.,0.07733227730528902,0.464417287211749,1,0,1
0.75,0.2,6.38,0.,0.1250118015664916,0.4274453381280835,2,0,2
0.75,0.2,6.38,0.,0.12588263175198067,0.4236147675856341,2,0,2
0.75,0.2,6.38,0.,0.14117711843242597,0.46687402227653463,2,0,2
0.75,0.2,6.38,0.,0.08014295661396864,0.48644635123618496,1,0,1
0.75,0.2,6.38,0.,0.1263581537510713,0.4472530639146768,2,0,2
0.75,0.2,6.38,0.,0.066354431081875,0.4065439371207009,1,0,1
0.75,0.2,6.38,0.,0.08268943223976599,0.4393555711836431,1,0,1
0.75,0.2,6.38,0.,0.031985585998577926,0.1815260129287266,2,0,2
0.75,0.2,6.38,0.,0.04023558383795445,0.22387833719193884,1,0,1
0.75,0.2,6.38,0.,0.1274844980382952,0.4802663168949224,1,0,1
0.75,0.2,6.38,0.,0.10698758844442957,0.4631335952239507,1,0,1
0.75,0.2,6.38,0.,0.0631096610298727,0.3576601637874306,1,0,1
0.75,0.2,6.38,0.,0.07976126452849497,0.3583622004191189,2,0,2
0.75,0.2,6.38,0.,0.10926030231625616,0.41381586566885276,2,0,2
0.75,0.2,6.38,0.,0.0834526312792162,0.4225806140642163,1,0,1
0.75,0.2,6.38,0.,0.036311442262033755,0.18373779528963197,2,0,2
0.75,0.2,6.38,0.,0.047037165778813894,0.24724778690268356,2,0,2
0.75,0.2,6.38,0.,0.05842393318338002,0.33192416833719807,1,0,1
0.75,0.2,6.38,0.,0.16416183999904,0.49104120404702645,2,0,2
0.75,0.2,6.38,0.,0.08088847953921319,0.37060388356877627,1,0,1
0.75,0.2,6.38,0.,0.09603383911178376,0.4080518711522092,1,0,1
0.75,0.2,6.38,0.,0.10460341253974381,0.3935454823744383,2,0,2
0.75,0.2,6.38,0.,0.10525036655802533,0.4351479671297085,1,0,1
0.75,0.2,6.38,0.,0.07672911909434477,0.4494057829954049,1,0,1
0.75,0.2,6.38,0.,0.08032164333718406,0.4596450447884648,1,0,1
0.75,0.2,6.38,0.,0.03753166665847507,0.18676857826024518,2,0,2
0.75,0.2,6.38,0.,0.08828010071163495,0.3832493581292624,1,0,1
0.75,0.2,6.38,0.,0.08451269902840053,0.34804550019876,2,0,2
