C,delta,k,r,sm,sf,EqInvEig,EqInvEigNM,DiffEQInvEig
0.75,0.2,6.38,0.5,0.05957768,0.424359791,1,0,1
0.75,0.2,6.38,0.5,0.017595435,0.064824541,2,1,1
0.75,0.2,6.38,0.5,0.071790921,0.38009377,1,0,1
0.75,0.2,6.38,0.5,0.060636716,0.336336253,1,0,1
0.75,0.2,6.38,0.5,0.120882836,0.431420101,2,1,1
0.75,0.2,6.38,0.5,0.035692123,0.273274188,2,1,1
0.75,0.2,6.38,0.5,0.045697483,0.362492115,2,1,1
0.75,0.2,5.742,0,0.072532682,0.278555497,2,1,1
0.75,0.2,5.742,0,0.108988468,0.4858342,1,0,1
0.75,0.2,5.742,0,0.072680225,0.430085985,1,0,1
0.75,0.2,5.742,0,0.007914151,0.058797826,2,1,1
0.75,0.2,5.742,0,0.081097556,0.466138181,1,0,1
0.75,0.2,5.742,0,0.041515391,0.221567272,1,0,1
0.75,0.2,5.742,0,0.022860239,0.160679769,1,0,1
0.75,0.2,5.742,0,0.133170431,0.464196897,1,1,0
0.75,0.2,5.742,0,0.050814635,0.212891168,2,1,1
0.75,0.2,5.742,0,0.076308536,0.347540722,1,0,1
0.75,0.2,5.742,0,0.036400519,0.139427057,1,1,0
0.75,0.2,5.742,0,0.032194767,0.298447228,2,1,1
0.75,0.2,5.742,0,0.086245714,0.404118968,1,0,1
0.75,0.2,5.742,0,0.083424697,0.347080896,2,1,1
0.75,0.2,5.742,0,0.04598613,0.33814727,1,0,1
0.75,0.2,5.742,0,0.054001984,0.393009655,1,0,1
0.75,0.2,5.742,0,0.090173688,0.388736823,2,1,1
0.75,0.2,5.742,0,0.093424644,0.335280251,1,1,0
0.75,0.2,5.742,0,0.067303033,0.252329334,2,1,1
0.75,0.2,5.742,0,0.092839565,0.480809579,1,0,1
0.75,0.2,5.742,0,0.069360673,0.350397514,1,0,1
0.75,0.2,5.742,0,0.038570634,0.285453037,2,1,1
0.75,0.2,5.742,0,0.107147995,0.495298877,1,0,1
0.75,0.2,5.742,0,0.051369263,0.46794526,2,1,1
0.75,0.2,5.742,0,0.086213954,0.349264423,2,1,1
0.75,0.2,5.742,0,0.046657324,0.173698516,1,1,0
0.75,0.2,5.742,0,0.045880615,0.169006742,1,1,0
0.75,0.2,5.742,0,0.041702899,0.260048217,1,0,1
0.75,0.2,5.742,0,0.046956221,0.443947253,2,1,1
0.75,0.2,5.742,0,0.117535155,0.449228405,2,1,1
0.75,0.2,5.742,0,0.100762796,0.371475923,2,1,1
0.75,0.2,5.742,0,0.051535893,0.42356714,2,1,1
0.75,0.2,5.742,0,0.054418233,0.44643895,2,1,1
0.75,0.2,5.742,0,0.066188856,0.403866401,1,0,1
0.75,0.2,5.742,0,0.085948303,0.379918619,2,1,1
0.75,0.2,5.742,0,0.094460088,0.357258222,2,1,1
0.75,0.2,5.742,0,0.056552805,0.251835008,2,1,1
0.75,0.2,5.742,0,0.065233808,0.470208242,1,0,1
0.75,0.2,5.742,0,0.111944375,0.481523453,2,1,1
0.75,0.2,5.742,0,0.053478303,0.388744534,1,0,1
0.75,0.2,5.742,0,0.0430665,0.224097243,1,0,1
0.75,0.2,5.742,0,0.09229172,0.346924233,2,1,1
0.75,0.2,5.742,0,0.063321082,0.444661933,1,0,1
0.75,0.2,5.742,0,0.047077488,0.425575651,2,1,1
0.75,0.2,5.742,0,0.083781647,0.31564655,2,1,1
0.75,0.2,5.742,0,0.128183439,0.489686728,2,1,1
0.75,0.2,5.742,0,0.08269214,0.374901493,1,0,1
0.75,0.2,5.742,0,0.108148022,0.38786641,1,1,0
0.75,0.2,5.742,0,0.096564977,0.354268742,2,1,1
0.75,0.2,5.742,0,0.097308926,0.416288865,2,1,1
0.75,0.2,5.742,0,0.080158423,0.323145618,2,1,1
0.75,0.2,5.742,0,0.127900298,0.458698682,1,1,0
0.75,0.2,5.742,0,0.044002743,0.356525681,2,1,1
0.75,0.2,5.742,0,0.090521863,0.354971959,2,1,1
0.75,0.2,5.742,0,0.041280831,0.325609855,2,1,1
0.75,0.2,5.742,0,0.047730369,0.245495909,1,0,1
0.75,0.2,5.742,0,0.050583972,0.296629113,1,0,1
0.75,0.2,5.742,0,0.106333967,0.482068269,1,0,1
0.75,0.2,5.742,0,0.138373465,0.481784746,1,1,0
0.75,0.2,5.742,0,0.105479335,0.377546897,1,1,0
0.75,0.2,5.742,0,0.083330777,0.376924516,1,0,1
0.75,0.2,5.742,0,0.028916073,0.140055738,1,0,1
0.75,0.2,5.742,0,0.100768953,0.425589504,2,1,1
0.75,0.2,5.742,0,0.07430742,0.493471576,1,0,1
0.75,0.2,5.742,0,0.056097057,0.440663726,2,1,1
0.75,0.2,5.742,0,0.121594598,0.484198887,2,1,1
0.75,0.2,5.742,0,0.007730304,0.068955798,2,1,1
0.75,0.2,5.742,0,0.116563251,0.479517462,2,1,1
0.75,0.2,5.742,0,0.046334324,0.290503982,1,0,1
0.75,0.2,5.742,0,0.063942472,0.488901083,2,1,1
0.75,0.2,5.742,0,0.040887095,0.262101457,1,0,1
0.75,0.2,5.742,0,0.044661104,0.424305431,2,1,1
0.75,0.2,5.742,0,0.088906923,0.456814011,1,0,1
0.75,0.2,5.742,0,0.066894105,0.358775019,1,0,1
0.75,0.2,5.742,0,0.086052429,0.363577332,2,1,1
0.75,0.2,5.742,0,0.067680618,0.366777851,1,0,1
0.75,0.2,5.742,0,0.07323223,0.431856543,1,0,1
0.75,0.2,5.742,0,0.061532739,0.353400221,1,0,1
0.75,0.2,5.742,0,0.051193718,0.335950921,1,0,1
0.75,0.2,5.742,0,0.091783283,0.477704101,1,0,1
0.75,0.2,5.742,0,0.096377481,0.434274633,1,0,1
0.75,0.2,5.742,0,0.080427938,0.426980936,1,0,1
0.75,0.2,5.742,0,0.11953205,0.44877288,2,1,1
0.75,0.2,5.742,0,0.139350567,0.485862737,1,1,0
0.75,0.2,5.742,0,0.087938621,0.394452249,1,0,1
0.75,0.2,5.742,0,0.052567527,0.265620957,1,0,1
0.75,0.2,5.742,0,0.115050024,0.422584045,2,1,1
0.75,0.2,5.742,0,0.018654637,0.172345428,2,1,1
0.75,0.2,5.742,0,0.055875082,0.308437705,1,0,1
0.75,0.2,5.742,0,0.08164579,0.317447085,2,1,1
0.75,0.2,5.742,0,0.081742759,0.417544375,1,0,1
0.75,0.2,5.742,0,0.065859284,0.367171046,1,0,1
0.75,0.2,5.742,0,0.115359762,0.492346709,2,1,1
0.75,0.2,5.742,0,0.087191445,0.333269218,2,1,1
0.75,0.2,5.742,0,0.118913858,0.465488747,2,1,1
0.75,0.2,5.742,0,0.100610142,0.35218038,1,1,0
0.75,0.2,5.742,0,0.107091877,0.430739141,2,1,1
0.75,0.2,5.742,0,0.090091682,0.48717961,1,0,1
0.75,0.2,5.742,0,0.0973388,0.479245889,1,0,1
0.75,0.2,5.742,0,0.062374468,0.353088329,1,0,1
0.75,0.2,5.742,0,0.074254084,0.296013715,2,1,1
0.75,0.2,5.742,0,0.090790797,0.48940821,1,0,1
0.75,0.2,5.742,0,0.126403879,0.448436617,1,1,0
0.75,0.2,5.742,0,0.099882741,0.409579967,2,1,1
0.75,0.2,5.742,0,0.082246397,0.314418333,2,1,1
0.75,0.2,5.742,0,0.032743562,0.302483674,2,1,1
0.75,0.2,5.742,0,0.008212177,0.065789029,2,1,1
0.75,0.2,5.742,0,0.030804152,0.276385271,2,1,1
0.75,0.2,5.742,0,0.069359917,0.474451876,1,0,1
0.75,0.2,5.742,0,0.058978693,0.229053595,2,1,1
0.75,0.2,5.742,0,0.033909239,0.21685377,1,0,1
0.75,0.2,5.742,0,0.045476674,0.334368657,1,0,1
0.75,0.2,5.742,0,0.076724753,0.287704596,2,1,1
0.75,0.2,5.742,0,0.032996661,0.152416442,1,0,1
0.75,0.2,5.742,0,0.014099374,0.118614314,2,1,1
0.75,0.2,5.742,0,0.083936872,0.399533794,1,0,1
0.75,0.2,5.742,0,0.029344346,0.111501802,1,1,0
0.75,0.2,5.742,0,0.055246764,0.241708148,2,1,1
0.75,0.2,5.742,0,0.048835141,0.229800548,1,0,1
0.75,0.2,5.742,0,0.063100667,0.30445986,1,0,1
0.75,0.2,5.742,0,0.030370296,0.27699883,2,1,1
0.75,0.2,5.742,0,0.043048478,0.354992183,2,1,1
0.75,0.2,5.742,0,0.086328579,0.446701558,1,0,1
0.75,0.2,5.742,0,0.047824092,0.249132642,1,0,1
0.75,0.2,5.742,0,0.062605596,0.391904673,1,0,1
0.75,0.2,5.742,0,0.060166196,0.234021725,2,1,1
0.75,0.2,5.742,0,0.070254626,0.267539643,2,1,1
0.75,0.2,5.742,0,0.03836937,0.207620018,1,0,1
0.75,0.2,5.742,0,0.078580506,0.385640758,1,0,1
0.75,0.2,5.742,0,0.039056554,0.169284465,2,1,1
0.75,0.2,5.742,0,0.01467403,0.125720818,2,1,1
0.75,0.2,5.742,0,0.047413769,0.439534113,2,1,1
0.75,0.2,5.742,0,0.053404739,0.489420927,2,1,1
0.75,0.2,5.742,0,0.057459452,0.247090732,2,1,1
0.75,0.2,5.742,0,0.074567893,0.262203377,1,1,0
0.75,0.2,5.742,0,0.062218828,0.250379999,2,1,1
0.75,0.2,5.742,0,0.02336109,0.185352312,2,1,1
0.75,0.2,5.742,0,0.073103494,0.287745543,2,1,1
0.75,0.2,5.742,0,0.041903083,0.263435276,1,0,1
0.75,0.2,5.742,0,0.129004941,0.478495684,2,1,1
0.75,0.2,5.742,0,0.066222152,0.433814309,1,0,1
0.75,0.2,5.742,0,0.043101305,0.254385174,1,0,1
0.75,0.2,5.742,0,0.067006153,0.443333692,1,0,1
0.75,0.2,5.742,0,0.066210218,0.459255545,1,0,1
0.75,0.2,5.742,0,0.020435092,0.15053665,2,1,1
0.75,0.2,5.742,0,0.047505019,0.309673754,1,0,1
0.75,0.2,5.742,0,0.040843415,0.177627047,2,1,1
0.75,0.2,5.742,0,0.047838833,0.314379433,1,0,1
0.75,0.2,5.742,0,0.05910281,0.424340034,1,0,1
0.75,0.2,5.742,0,0.033481673,0.18261344,1,0,1
0.75,0.2,5.742,0,0.056108478,0.427787291,2,1,1
0.75,0.2,5.742,0,0.052377484,0.327818374,1,0,1
0.75,0.2,5.742,0,0.017557216,0.143679989,2,1,1
0.75,0.2,5.742,0,0.048815591,0.454245306,2,1,1
0.75,0.2,5.742,0,0.130277708,0.463248543,1,1,0
0.75,0.2,5.742,0,0.019550228,0.096200509,1,0,1
0.75,0.2,5.742,0,0.029154645,0.279183531,2,1,1
0.75,0.2,5.742,0,0.046012215,0.253717444,1,0,1
0.75,0.2,5.742,0,0.062449166,0.37917527,1,0,1
0.75,0.2,5.742,0,0.071775618,0.423271286,1,0,1
0.75,0.2,5.742,0,0.040716458,0.180104133,2,1,1
0.75,0.2,5.742,0,0.061968234,0.4497833,1,0,1
0.75,0.2,5.742,0,0.041282012,0.230461984,1,0,1
0.75,0.2,5.742,0,0.053727776,0.29230846,1,0,1
0.75,0.2,5.742,0,0.117953968,0.485649732,2,1,1
0.75,0.2,5.742,0,0.124317544,0.462885873,2,1,1
0.75,0.2,5.742,0,0.016439583,0.112058155,1,0,1
0.75,0.2,5.742,0,0.012858682,0.0778477,1,0,1
0.75,0.2,5.742,0,0.00775781,0.030917521,1,1,0
0.75,0.2,5.742,0,0.059911092,0.385929859,1,0,1
0.75,0.2,5.742,0,0.097120354,0.393298796,2,1,1
0.75,0.2,5.742,0,0.080531667,0.398153778,1,0,1
0.75,0.2,5.742,0,0.111573496,0.40817304,2,1,1
0.75,0.2,5.742,0,0.099969894,0.39462084,2,1,1
0.75,0.2,5.742,0,0.020235794,0.09913662,1,0,1
0.75,0.2,5.742,0,0.060925111,0.310784904,1,0,1
0.75,0.2,5.742,0,0.083018266,0.401654525,1,0,1
0.75,0.2,5.742,0,0.079880039,0.426018661,1,0,1
0.75,0.2,5.742,0,0.017383488,0.067020901,1,1,0
0.75,0.2,5.742,0,0.120879289,0.425428032,1,1,0
0.75,0.2,5.742,0,0.111517613,0.390278007,1,1,0
0.75,0.2,5.742,0,0.127956123,0.470880086,2,1,1
0.75,0.2,5.742,0,0.026873512,0.200716484,2,1,1
0.75,0.2,5.742,0,0.066205014,0.289836364,2,1,1
0.75,0.2,5.742,0,0.111976444,0.391377256,1,1,0
0.75,0.2,5.742,0,0.051322282,0.338755419,1,0,1
0.75,0.2,5.742,0,0.041168391,0.179808597,2,1,1
0.75,0.2,5.742,0,0.072141862,0.479718322,1,0,1
0.75,0.2,5.742,0,0.046413534,0.379427748,2,1,1
0.75,0.2,5.742,0,0.007860661,0.073007035,2,1,1
0.75,0.2,5.742,0,0.081151642,0.489700282,1,0,1
0.75,0.2,5.742,0,0.103274085,0.459770485,2,1,1
0.75,0.2,5.742,0,0.057929645,0.365092709,1,0,1
0.75,0.2,5.742,0,0.084339942,0.351140996,2,1,1
0.75,0.2,5.742,0,0.051436931,0.253648675,1,0,1
0.75,0.2,5.742,0,0.122758949,0.483172115,2,1,1
0.75,0.2,5.742,0,0.063427989,0.278835599,2,1,1
0.75,0.2,5.742,0,0.117925352,0.422664846,1,1,0
0.75,0.2,5.742,0,0.014780919,0.095014266,1,0,1
0.75,0.2,5.742,0,0.03914885,0.323979043,2,1,1
0.75,0.2,5.742,0,0.03558231,0.127114658,1,1,0
0.75,0.2,5.742,0,0.061802518,0.426041346,1,0,1
0.75,0.2,5.742,0,0.044034698,0.182159055,2,1,1
0.75,0.2,5.742,0,0.018229499,0.110373695,1,0,1
0.75,0.2,5.742,0,0.063194939,0.477983606,2,1,1
0.75,0.2,5.742,0,0.088251918,0.420606531,1,0,1
0.75,0.2,5.742,0,0.08480493,0.412100166,1,0,1
0.75,0.2,5.742,0,0.086477393,0.316986407,2,1,1
0.75,0.2,5.742,0,0.030451599,0.268831366,2,1,1
0.75,0.2,5.742,0,0.035012474,0.197545082,1,0,1
0.75,0.2,5.742,0,0.059103457,0.394267215,1,0,1
0.75,0.2,5.742,0,0.012006423,0.102487658,2,1,1
0.75,0.2,5.742,0,0.075227904,0.437771579,1,0,1
0.75,0.2,5.742,0,0.085166735,0.418850923,1,0,1
0.75,0.2,5.742,0,0.124542625,0.470908971,2,1,1
0.75,0.2,5.742,0,0.051996574,0.295023846,1,0,1
0.75,0.2,5.742,0,0.016747445,0.141015253,2,1,1
0.75,0.2,5.742,0,0.102789195,0.4544741,2,1,1
0.75,0.2,5.742,0,0.032230323,0.130762942,2,1,1
0.75,0.2,5.742,0,0.086918828,0.491710137,1,0,1
0.75,0.2,5.742,0,0.13070884,0.473188273,2,1,1
0.75,0.2,5.742,0,0.065926589,0.493867512,1,0,1
0.75,0.2,5.742,0,0.118706995,0.415903078,1,1,0
0.75,0.2,5.742,0,0.043475791,0.303941179,1,0,1
0.75,0.2,5.742,0,0.004859421,0.02360832,0,0,0
0.75,0.2,5.742,0,0.015370414,0.067321419,2,1,1
0.75,0.2,5.742,0,0.021879007,0.150518391,1,0,1
0.75,0.2,5.742,0,0.00390078,0.035857212,2,1,1
0.75,0.2,5.742,0,0.072731799,0.460417673,1,0,1
0.75,0.2,5.742,0,0.109906123,0.43017929,2,1,1
0.75,0.2,5.742,0,0.018641747,0.099139116,1,0,1
0.75,0.2,5.742,0,0.066129804,0.377614569,1,0,1
0.75,0.2,5.742,0,0.033055838,0.124180839,1,1,0
0.75,0.2,5.742,0,0.019143784,0.179339391,2,1,1
0.75,0.2,5.742,0,0.050577242,0.243176314,1,0,1
0.75,0.2,5.742,0,0.033923441,0.226537475,1,0,1
0.75,0.2,5.742,0,0.088273598,0.492562889,1,0,1
0.75,0.2,5.742,0,0.070507799,0.325433081,1,0,1
0.75,0.2,5.742,0,0.102892972,0.423727706,2,1,1
0.75,0.2,5.742,0,0.062760031,0.496862695,2,1,1
0.75,0.2,5.742,0,0.097695761,0.475153652,1,0,1
0.75,0.2,5.742,0,0.033601482,0.204040639,1,0,1
0.75,0.2,5.742,0,0.071647259,0.255814398,1,1,0
0.75,0.2,5.742,0,0.057821178,0.463180783,2,1,1
0.75,0.2,5.742,0,0.103022536,0.463244232,1,0,1
0.75,0.2,5.742,0,0.114979745,0.482156045,2,1,1
0.75,0.2,5.742,0,0.047305524,0.17869796,1,1,0
0.75,0.2,5.742,0,0.065921042,0.39762912,1,0,1
0.75,0.2,5.742,0,0.065545858,0.39277479,1,0,1
0.75,0.2,5.742,0,0.021449695,0.181334981,2,1,1
0.75,0.2,5.742,0,0.094430804,0.343369574,1,1,0
0.75,0.2,5.742,0,0.048235755,0.17604081,1,1,0
0.75,0.2,5.742,0,0.038519976,0.276101681,1,0,1
0.75,0.2,5.742,0,0.049935872,0.187486438,1,1,0
0.75,0.2,5.742,0,0.114099149,0.488627774,2,1,1
0.75,0.2,5.742,0,0.078571067,0.410602902,1,0,1
0.75,0.2,5.742,0,0.059867038,0.340648032,1,0,1
0.75,0.2,5.742,0,0.093351573,0.435405923,1,0,1
0.75,0.2,5.742,0,0.056755577,0.355099498,1,0,1
0.75,0.2,5.742,0,0.058560314,0.27655349,1,0,1
0.75,0.2,5.742,0,0.072260599,0.305127549,2,1,1
0.75,0.2,5.742,0,0.048058248,0.332112698,1,0,1
0.75,0.2,5.742,0,0.019635213,0.169158379,2,1,1
0.75,0.2,5.742,0,0.045087012,0.347772525,2,1,1
0.75,0.2,5.742,0,0.078471383,0.403432556,1,0,1
0.75,0.2,5.742,0,0.070232405,0.424354226,1,0,1
0.75,0.2,5.742,0,0.066064672,0.242195133,1,1,0
0.75,0.2,5.742,0,0.063682511,0.399263775,1,0,1
0.75,0.2,5.742,0,0.043768272,0.159460938,1,1,0
0.75,0.2,5.742,0,0.01445963,0.128334387,2,1,1
0.75,0.2,5.742,0,0.065747467,0.313385991,1,0,1
0.75,0.2,5.742,0,0.06898839,0.267245793,2,1,1
0.75,0.2,5.742,0,0.135466693,0.499500819,2,1,1
0.75,0.2,5.742,0,0.070529434,0.250053374,1,1,0
0.75,0.2,5.742,0,0.061535897,0.367794374,1,0,1
0.75,0.2,5.742,0,0.065847193,0.340575624,1,0,1
0.75,0.2,5.742,0,0.011618397,0.071211072,1,0,1
0.75,0.2,5.742,0,0.087612206,0.334644883,2,1,1
0.75,0.2,5.742,0,0.037056577,0.150621288,2,1,1
0.75,0.2,5.742,0,0.093824388,0.332847834,1,1,0
0.75,0.2,5.742,0,0.036360273,0.277195335,2,1,1
0.75,0.2,5.742,0,0.062674886,0.390144064,1,0,1
0.75,0.2,5.742,0,0.053459572,0.48147652,2,1,1
0.75,0.2,5.742,0,0.128216295,0.471924923,2,1,1
0.75,0.2,5.742,0,0.019360322,0.170911512,2,1,1
0.75,0.2,5.742,0,0.069334823,0.307236218,2,1,1
0.75,0.2,5.742,0,0.070468316,0.45408387,1,0,1
0.75,0.2,5.742,0,0.017996089,0.149499196,2,1,1
0.75,0.2,5.742,0,0.089752854,0.464799454,1,0,1
0.75,0.2,5.742,0,0.03059903,0.2691216,2,1,1
0.75,0.2,5.742,0,0.01340683,0.048837702,1,1,0
0.75,0.2,5.742,0,0.076130438,0.452004936,1,0,1
0.75,0.2,5.742,0,0.078070453,0.391409688,1,0,1
0.75,0.2,5.742,0,0.039233136,0.184779192,1,0,1
0.75,0.2,5.742,0,0.051754596,0.294727434,1,0,1
0.75,0.2,5.742,0,0.057671737,0.344726561,1,0,1
0.75,0.2,5.742,0,0.043588825,0.26602785,1,0,1
0.75,0.2,5.742,0,0.035606819,0.233412835,1,0,1
0.75,0.2,5.742,0,0.06943495,0.272871774,2,1,1
0.75,0.2,5.742,0,0.050867035,0.430034986,2,1,1
0.75,0.2,5.742,0,0.040459225,0.187395559,1,0,1
0.75,0.2,5.742,0,0.075244126,0.284009739,2,1,1
0.75,0.2,5.742,0,0.10109516,0.473052814,1,0,1
0.75,0.2,5.742,0,0.039279607,0.206924309,1,0,1
0.75,0.2,5.742,0,0.032293503,0.241213669,2,1,1
0.75,0.2,5.742,0,0.068993585,0.27040336,2,1,1
0.75,0.2,5.742,0,0.061825725,0.240060841,2,1,1
0.75,0.2,5.742,0,0.096583829,0.35905336,2,1,1
0.75,0.2,5.742,0,0.059958884,0.409438151,1,0,1
0.75,0.2,5.742,0,0.063999446,0.447306779,1,0,1
0.75,0.2,5.742,0,0.092542853,0.344272889,2,1,1
0.75,0.2,5.742,0,0.070850202,0.494482041,1,0,1
0.75,0.2,5.742,0,0.077149585,0.422514861,1,0,1
0.75,0.2,5.742,0,0.078889502,0.478327491,1,0,1
0.75,0.2,5.742,0,0.070796141,0.284071613,2,1,1
0.75,0.2,5.742,0,0.053248779,0.38933571,1,0,1
0.75,0.2,5.742,0,0.112842725,0.416668788,2,1,1
0.75,0.2,5.742,0,0.030745431,0.128224184,2,1,1
0.75,0.2,5.742,0,0.071611145,0.363150448,1,0,1
0.75,0.2,5.742,0,0.099954492,0.388184096,2,1,1
0.75,0.2,5.742,0,0.084816099,0.359446841,2,1,1
0.75,0.2,5.742,0,0.064625495,0.344441002,1,0,1
0.75,0.2,5.742,0,0.052782834,0.425525087,2,1,1
0.75,0.2,5.742,0,0.073095278,0.354232351,1,0,1
0.75,0.2,5.742,0,0.1165286,0.422928273,2,1,1
0.75,0.2,5.742,0,0.079594461,0.313789554,2,1,1
0.75,0.2,5.742,0,0.056816759,0.353079896,1,0,1
0.75,0.2,5.742,0,0.032276411,0.246776491,2,1,1
0.75,0.2,5.742,0,0.029242791,0.193636267,1,0,1
0.75,0.2,5.742,0,0.133418193,0.485176946,2,1,1
0.75,0.2,5.742,0,0.091147147,0.33293493,2,1,1
0.75,0.2,5.742,0,0.020613369,0.143603704,1,0,1
0.75,0.2,5.742,0,0.133426405,0.473191555,1,1,0
0.75,0.2,5.742,0,0.050379585,0.353845543,1,0,1
0.75,0.2,5.742,0,0.077782093,0.333318229,2,1,1
0.75,0.2,5.742,0,0.048159149,0.262014277,1,0,1
0.75,0.2,5.742,0,0.079134117,0.35522218,1,0,1
0.75,0.2,5.742,0,0.051660411,0.301826931,1,0,1
0.75,0.2,5.742,0,0.066514058,0.40977671,1,0,1
0.75,0.2,5.742,0,0.033091189,0.23825956,1,0,1
0.75,0.2,5.742,0,0.096325254,0.412642148,2,1,1
0.75,0.2,5.742,0,0.066801727,0.256153475,2,1,1
0.75,0.2,5.742,0,0.065818063,0.309611668,1,0,1
0.75,0.2,5.742,0,0.041988785,0.385957255,2,1,1
0.75,0.2,5.742,0,0.05223719,0.45040666,2,1,1
0.75,0.2,5.742,0,0.013235368,0.075604341,1,0,1
0.75,0.2,5.742,0,0.059181192,0.353536032,1,0,1
0.75,0.2,5.742,0,0.032364631,0.294877962,2,1,1
0.75,0.2,5.742,0,0.069386028,0.259884657,2,1,1
0.75,0.2,5.742,0,0.067003077,0.474399494,1,0,1
0.75,0.2,5.742,0,0.086312384,0.405120172,1,0,1
0.75,0.2,5.742,0,0.100591653,0.351995274,1,1,0
0.75,0.2,5.742,0,0.063766011,0.382839114,1,0,1
0.75,0.2,5.742,0,0.048263142,0.434541828,2,1,1
0.75,0.2,5.742,0,0.047594441,0.279686466,1,0,1
0.75,0.2,5.742,0,0.070165491,0.346301578,1,0,1
0.75,0.2,5.742,0,0.04897788,0.271051032,1,0,1
0.75,0.2,5.742,0,0.056929907,0.22743254,2,1,1
0.75,0.2,5.742,0,0.051168131,0.305175891,1,0,1
0.75,0.2,5.742,0,0.059999058,0.358141101,1,0,1
0.75,0.2,5.742,0,0.015976706,0.121372108,2,1,1
0.75,0.2,5.742,0,0.067137072,0.475996231,1,0,1
0.75,0.2,5.742,0,0.074110098,0.417778897,1,0,1
0.75,0.2,5.742,0,0.012469315,0.110999708,2,1,1
0.75,0.2,5.742,0,0.05173046,0.469975661,2,1,1
0.75,0.2,5.742,0,0.080430645,0.344179957,2,1,1
0.75,0.2,5.742,0,0.072334453,0.464762786,1,0,1
0.75,0.2,5.742,0,0.105553781,0.392287977,2,1,1
0.75,0.2,5.742,0,0.005932984,0.022781996,1,1,0
0.75,0.2,5.742,0,0.013410616,0.082102865,1,0,1
0.75,0.2,5.742,0,0.048926576,0.257782088,1,0,1
0.75,0.2,5.742,0,0.081456353,0.487298689,1,0,1
0.75,0.2,5.742,0,0.061780824,0.271512834,2,1,1
0.75,0.2,5.742,0,0.048556116,0.454548142,2,1,1
0.75,0.2,5.742,0,0.051742707,0.460375958,2,1,1
0.75,0.2,5.742,0,0.08527979,0.496566304,1,0,1
0.75,0.2,5.742,0,0.086536542,0.315927577,1,1,0
0.75,0.2,5.742,0,0.128573504,0.456506273,1,1,0
0.75,0.2,5.742,0,0.023248101,0.183293738,2,1,1
0.75,0.2,5.742,0,0.105360448,0.47046373,1,0,1
0.75,0.2,5.742,0,0.020919185,0.130687532,1,0,1
0.75,0.2,5.742,0,0.057649777,0.217311151,2,1,1
0.75,0.2,5.742,0,0.083413787,0.330838723,2,1,1
0.75,0.2,5.742,0,0.030336998,0.118636004,1,1,0
0.75,0.2,5.742,0,0.029036532,0.169239418,1,0,1
0.75,0.2,5.742,0,0.084730911,0.467342926,1,0,1
0.75,0.2,5.742,0,0.069787013,0.271777762,2,1,1
0.75,0.2,5.742,0,0.023461382,0.168293922,1,0,1
0.75,0.2,5.742,0,0.094734975,0.494100843,1,0,1
0.75,0.2,5.742,0,0.053010213,0.498098317,2,1,1
0.75,0.2,5.742,0,0.073334615,0.365940013,1,0,1
0.75,0.2,5.742,0,0.06032228,0.313256645,1,0,1
0.75,0.2,5.742,0,0.043940077,0.340659099,2,1,1
0.75,0.2,5.742,0,0.088335513,0.36358213,2,1,1
0.75,0.2,5.742,0,0.108697384,0.381433045,1,1,0
0.75,0.2,5.742,0,0.07278793,0.301905831,2,1,1
0.75,0.2,5.742,0,0.069644491,0.244113676,1,1,0
0.75,0.2,5.742,0,0.054555691,0.375749238,1,0,1
0.75,0.2,5.742,0,0.133964044,0.479493169,1,1,0
0.75,0.2,5.742,0,0.041685572,0.227591577,1,0,1
0.75,0.2,5.742,0,0.119895421,0.474122619,2,1,1
0.75,0.2,5.742,0,0.020774756,0.169598792,2,1,1
0.75,0.2,5.742,0,0.043414246,0.325988573,2,1,1
0.75,0.2,5.742,0,0.054113082,0.443874307,2,1,1
0.75,0.2,5.742,0,0.06650308,0.424766913,1,0,1
0.75,0.2,5.742,0,0.01158641,0.04490499,1,1,0
0.75,0.2,5.742,0,0.034482525,0.253351319,1,0,1
0.75,0.2,5.742,0,0.063570426,0.355068821,1,0,1
0.75,0.2,5.742,0,0.088866576,0.348540898,2,1,1
0.75,0.2,5.742,0,0.050505159,0.448457753,2,1,1
0.75,0.2,5.742,0,0.076686015,0.33903245,2,1,1
0.75,0.2,5.742,0,0.011002979,0.040441305,1,1,0
0.75,0.2,5.742,0,0.043968482,0.238330712,1,0,1
0.75,0.2,5.742,0,0.093926524,0.399088963,2,1,1
0.75,0.2,5.742,0,0.058148748,0.28006688,1,0,1
0.75,0.2,5.742,0,0.114905571,0.451305781,2,1,1
0.75,0.2,5.742,0,0.129436739,0.475626243,2,1,1
0.75,0.2,5.742,0,0.050268536,0.276591757,1,0,1
0.75,0.2,5.742,0,0.055569333,0.395858343,1,0,1
0.75,0.2,5.742,0,0.043034361,0.201220593,1,0,1
0.75,0.2,5.742,0,0.049530124,0.203667823,2,1,1
0.75,0.2,5.742,0,0.073503578,0.278388525,2,1,1
0.75,0.2,5.742,0,0.073891814,0.454169953,1,0,1
0.75,0.2,5.742,0,0.056002488,0.47235054,2,1,1
0.75,0.2,5.742,0,0.066080916,0.267169247,2,1,1
0.75,0.2,5.742,0,0.071155888,0.35428926,1,0,1
0.75,0.2,5.742,0,0.055671071,0.489388654,2,1,1
0.75,0.2,5.742,0,0.051337528,0.454450444,2,1,1
