k,r,sf,sm,EqInvEig,EqInvEigNM,DiffEQInvEig
1.1,0,0.2179585888301745,0.4841873690360181,1,0,1
1.1,0,0.1090219993209719,0.19761617044303925,1,0,1
1.1,0,0.1273609151010937,0.059916264907661665,2,0,2
1.1,0,0.29707964119474706,0.48833348096888196,1,0,1
1.1,0,0.17278686419080047,0.2852720215306541,1,0,1
1.1,0,0.431030884939664,0.1336832806226207,3,1,2
1.1,0,0.3959614137101798,0.20329028352562795,1,0,1
1.1,0,0.37943732844899036,0.2294284314220788,1,0,1
1.1,0,0.03496203056491032,0.4613057460145177,2,1,1
1.1,0,0.49228751094954637,0.24077841801857458,1,0,1
1.1,0,0.16744745731235966,0.1458629536064534,2,0,2
1.1,0,0.09103703675658514,0.17352778531696544,2,0,2
1.1,0,0.03585980975768055,0.38079781232755516,3,1,2
1.1,0,0.2642937489329401,0.23817058277158754,1,0,1
1.1,0,0.24491076912295484,0.03141693708279025,3,1,2
1.1,0,0.010847951171591985,0.22262102043853405,3,1,2
1.1,0,0.11753515454527053,0.44922840494353655,2,1,1
1.1,0,0.4277761834589706,0.1056530789545913,3,1,2
1.1,0,0.4529020407877672,0.4102503557937631,1,0,1
1.1,0,0.46868502315817573,0.4009031974259638,1,0,1
1.1,0,0.01420985627824256,0.2706380064347529,3,1,2
1.1,0,0.1606894320289387,0.09105840118861885,2,0,2
1.1,0,0.3619627487710779,0.13079568870883895,2,0,2
1.1,0,0.10076279620068052,0.3714759227696989,2,1,1
1.1,0,0.4906140209643728,0.36343819718043613,1,0,1
1.1,0,0.47961627270915574,0.16542017840924228,2,0,2
1.1,0,0.08592022530021426,0.09240758655781856,2,0,2
1.1,0,0.018935138516039896,0.21378333971812535,3,1,2
1.1,0,0.12530102946213273,0.05025129875944245,2,0,2
1.1,0,0.05153589283702176,0.42356714001725315,2,1,1
1.1,0,0.20667152526671217,0.31804268355249743,1,0,1
1.1,0,0.35564625609767253,0.2095947358491126,1,0,1
1.1,0,0.016531587946418402,0.04623117121623643,3,1,2
1.1,0,0.3632035239494239,0.16731333443875585,1,0,1
1.1,0,0.05441823332598472,0.44643895022164626,2,1,1
1.1,0,0.20612166699627066,0.37150029616329605,1,0,1
1.1,0,0.3859423473415673,0.2715126349434732,1,0,1
1.1,0,0.26501219742677784,0.25521193808732623,1,0,1
1.1,0,0.25481687187638413,0.3519199062699643,1,0,1
1.1,0,0.1838121335886117,0.04723980859055321,3,1,2
1.1,0,0.4049427501600035,0.1203023996325131,3,1,2
1.1,0,0.16537097974178294,0.20059406540003777,1,0,1
1.1,0,0.34568339249713287,0.4568574503821512,1,0,1
1.1,0,0.1802430322717813,0.36552842923787165,1,0,1
1.1,0,0.4459821783589233,0.26311313313131346,1,0,1
1.1,0,0.4919771414201859,0.18356996051056496,1,0,1
1.1,0,0.46667013720693906,0.04502993953087553,3,1,2
1.1,0,0.20326276017120715,0.09704802558075387,2,0,2
1.1,0,0.24301203423908246,0.15651872309234016,2,0,2
1.1,0,0.11147897022652742,0.27940453127043574,1,0,1
1.1,0,0.06618885630639604,0.4038664005553193,2,1,1
1.1,0,0.1838670934529142,0.08432323204586678,2,0,2
1.1,0,0.09305437085941293,0.22228486137304582,1,0,1
1.1,0,0.37418929236115295,0.341729395861773,1,0,1
1.1,0,0.36909042332175335,0.10121904159917594,3,1,2
1.1,0,0.22612699010422288,0.1296017295447246,2,0,2
1.1,0,0.2782810301903764,0.28707186046114364,1,0,1
1.1,0,0.22781512486637823,0.24329425641993774,1,0,1
1.1,0,0.14555028778100876,0.49286358893486193,2,1,1
1.1,0,0.22823209033279046,0.1208142476718892,2,0,2
1.1,0,0.37365926611165023,0.20764982523655107,1,0,1
1.1,0,0.2429284464194289,0.49860281397682404,1,0,1
1.1,0,0.256394146879507,0.30397377042504214,1,0,1
1.1,0,0.2679882418087035,0.01620230596168104,3,1,2
1.1,0,0.21286797595927354,0.4800723755971673,1,0,1
1.1,0,0.3110881531506585,0.17153711320837595,1,0,1
1.1,0,0.21390876937225622,0.4536177137773403,1,0,1
1.1,0,0.4020272644415622,0.274959713736985,1,0,1
1.1,0,0.16630295988875698,0.02119478435823474,3,1,2
1.1,0,0.13763534324171145,0.19003337975396783,1,0,1
1.1,0,0.21130445904183603,0.2527063683654017,1,0,1
1.1,0,0.06687773078991355,0.11198795095306213,2,0,2
1.1,0,0.46189595958716756,0.22910054702017457,1,0,1
1.1,0,0.12211319946324006,0.08486002170510332,2,0,2
1.1,0,0.10334961184968383,0.32979604204108726,2,1,1
1.1,0,0.18494658091859162,0.15462549195674336,2,0,2
1.1,0,0.1418442195440226,0.0176982560752168,3,1,2
1.1,0,0.25378431836881377,0.36656634611307193,1,0,1
1.1,0,0.262888219254955,0.13780309980350325,2,0,2
1.1,0,0.12710409370757514,0.2529855355162097,1,0,1
1.1,0,0.47179959148524275,0.24335813290845165,1,0,1
1.1,0,0.02412043875300851,0.3273073724557162,3,1,2
1.1,0,0.4941525912755915,0.3190172535773945,1,0,1
1.1,0,0.11823308722135928,0.1158094164287371,2,0,2
1.1,0,0.362179390833277,0.09249214143368445,3,1,2
1.1,0,0.06248604031112259,0.2065259173199666,3,1,2
1.1,0,0.18910312509435945,0.17274989409107855,1,0,1
1.1,0,0.2744760220136281,0.3597514937374692,1,0,1
1.1,0,0.3027454526493192,0.23167403964282263,1,0,1
1.1,0,0.32862130590265815,0.23237395175356246,1,0,1
1.1,0,0.046432391433855025,0.453639263348839,2,1,1
1.1,0,0.10996159853218523,0.3620470450367699,2,1,1
1.1,0,0.25143848087872844,0.047416362354838704,3,1,2
1.1,0,0.36511838113417494,0.4600887418261427,1,0,1
1.1,0,0.15258587182376426,0.13814626002526542,2,0,2
1.1,0,0.26435544285620327,0.29130669243198093,1,0,1
1.1,0,0.3348955262057798,0.16897721538273947,1,0,1
1.1,0,0.4517229913052042,0.44771286264257293,1,0,1
1.1,0,0.08594830311015911,0.37991861875581234,2,1,1
1.1,0,0.4002962748302741,0.4368514371246426,1,0,1
1.1,0,0.2630526076275488,0.32962392684099817,1,0,1
1.1,0,0.17236385081257366,0.4216999952061391,1,0,1
1.1,0,0.3049072460421266,0.18564587269505062,1,0,1
1.1,0,0.09446008796398409,0.3572582222333631,2,1,1
1.1,0,0.2163026188309516,0.19439873269461105,1,0,1
1.1,0,0.4102021742590468,0.04150651141337525,3,1,2
1.1,0,0.12115691833785047,0.1354135003843152,2,0,2
1.1,0,0.3383555834611348,0.48931257522539107,1,0,1
1.1,0,0.38927576795665275,0.3100465289043943,1,0,1
1.1,0,0.44419282436807495,0.04139578998035942,3,1,2
1.1,0,0.4344685745437816,0.038573256138610734,3,1,2
1.1,0,0.49164269376342007,0.4538704906067741,1,0,1
1.1,0,0.007560512374731876,0.13134526539749702,3,1,2
1.1,0,0.05655280471512225,0.2518350083999671,3,1,2
1.1,0,0.06356593871004768,0.21905879218702062,3,1,2
1.1,0,0.06523380763150588,0.47020824205443434,2,1,1
1.1,0,0.13850212832274733,0.009258375050480216,3,1,2
1.1,0,0.2930368152815629,0.4128898845244475,1,0,1
1.1,0,0.4234477824723172,0.29432385547966855,1,0,1
1.1,0,0.4689650504874494,0.21701908468042352,1,0,1
1.1,0,0.20122107911721387,0.4967848372378235,1,0,1
1.1,0,0.2610433614908011,0.13849490947606846,2,0,2
1.1,0,0.3320674038435154,0.48676181208406955,1,0,1
1.1,0,0.372832218516574,0.48096762124193804,1,0,1
1.1,0,0.4605996546015666,0.018854325170889474,3,1,2
1.1,0,0.11194437502922894,0.4815234526386688,2,1,1
1.1,0,0.3489359989403541,0.012397022733764862,3,1,2
1.1,0,0.053478303149475326,0.3887445341343433,2,1,1
1.1,0,0.3377760720515428,0.08551209529375992,3,1,2
1.1,0,0.15130132874357705,0.12440454421671188,2,0,2
1.1,0,0.21660589030547672,0.054372882359378316,3,1,2
1.1,0,0.38113407769625696,0.2716880455922439,1,0,1
1.1,0,0.043066500279692166,0.2240972427554646,3,1,2
1.1,0,0.01408113040135417,0.3221072473448475,3,1,2
1.1,0,0.35681116263273016,0.4241548635703377,1,0,1
1.1,0,0.3631023337490257,0.17454064946449643,1,0,1
1.1,0,0.24808609101076284,0.3592954549847305,1,0,1
1.1,0,0.4751486923106666,0.004610032044053192,3,1,2
1.1,0,0.11143969070225501,0.25626644887762795,1,0,1
1.1,0,0.4017635728893152,0.09708101229861177,3,1,2
1.1,0,0.39262882683092093,0.01392890887592646,3,1,2
1.1,0,0.09229171980682138,0.3469242328446287,2,1,1
1.1,0,0.46411306960596266,0.4536600867833036,1,0,1
1.1,0,0.45183195064437376,0.08188384176463626,3,1,2
1.1,0,0.22129979824807988,0.39369170581876023,1,0,1
1.1,0,0.36738300059643614,0.1965774784960279,1,0,1
1.1,0,0.2811477645115792,0.23529511914391432,1,0,1
1.1,0,0.22398209403817226,0.1260936553708234,2,0,2
1.1,0,0.08790838214237018,0.01889435152226182,3,1,2
1.1,0,0.3165121812547862,0.23158845371968506,1,0,1
1.1,0,0.19835980034357303,0.10426024784973176,2,0,2
1.1,0,0.2324612878514266,0.3720366126948448,1,0,1
1.1,0,0.236889607775275,0.07625885759400608,3,1,2
1.1,0,0.13815703839039528,0.22815996167178831,1,0,1
1.1,0,0.37647616819020435,0.4505948587923184,1,0,1
1.1,0,0.12195753012453203,0.0702310804683306,2,0,2
1.1,0,0.4500867480252061,0.16567352516353073,2,0,2
1.1,0,0.4156417966589383,0.008721777274063425,3,1,2
1.1,0,0.3851515888464795,0.1644778635101154,2,0,2
1.1,0,0.01154357794911598,0.48893010549206084,3,1,2
1.1,0,0.021276144980909018,0.2851226427207014,3,1,2
1.1,0,0.47709598966658195,0.006253749300841771,3,1,2
1.1,0,0.09772046266669787,0.10980700707440505,2,0,2
1.1,0,0.4846190355318435,0.42530158754448144,1,0,1
1.1,0,0.09022993903441989,0.17035308920526504,2,0,2
1.1,0,0.037648592908520295,0.47903850710696216,2,1,1
1.1,0,0.3839059609124892,0.30903478703096765,1,0,1
1.1,0,0.35581623551889974,0.38413303032084944,1,0,1
1.1,0,0.14519048137819246,0.2349794158632701,1,0,1
1.1,0,0.21813112000339918,0.019839082136189123,3,1,2
1.1,0,0.36228567233584374,0.3009096032258548,1,0,1
1.1,0,0.2882670700679385,0.10655889344343872,2,0,2
1.1,0,0.35064206593810954,0.4781947178821052,1,0,1
1.1,0,0.2511999586346514,0.021648798081205012,3,1,2
1.1,0,0.1941868737721073,0.4155516883200636,1,0,1
1.1,0,0.48618708874714334,0.08831109333841136,3,1,2
1.1,0,0.004775948283884945,0.007743028007284547,2,0,2
1.1,0,0.3902150528734538,0.2133192775551095,1,0,1
1.1,0,0.4459219809234183,0.22108527859455784,1,0,1
1.1,0,0.4929474259078914,0.17381060670607085,1,0,1
1.1,0,0.18592748891515654,0.19111782329105853,1,0,1
1.1,0,0.2629745656731458,0.13638721652142605,2,0,2
1.1,0,0.2697293244997009,0.21196283492866186,1,0,1
1.1,0,0.21397721253591506,0.058208751338836406,3,1,2
1.1,0,0.2728997921318861,0.14743121925707325,2,0,2
1.1,0,0.40938591380505507,0.32484020993869134,1,0,1
1.1,0,0.460419092491239,0.41483164477649015,1,0,1
1.1,0,0.38550764219979017,0.47355481358173634,1,0,1
1.1,0,0.4994909080891078,0.0919771731634682,3,1,2
1.1,0,0.40800435684901737,0.36103506008570774,1,0,1
1.1,0,0.14295842697696437,0.26522934375229323,1,0,1
1.1,0,0.11139000913506591,0.21700422604107772,1,0,1
1.1,0,0.45311998369816353,0.15239321206012146,2,0,2
1.1,0,0.12641968882166144,0.10794496670088449,2,0,2
1.1,0,0.1288271225923796,0.04859235029265763,2,0,2
1.1,0,0.3431682311394826,0.06828199921757205,3,1,2
1.1,0,0.10122311923543281,0.08658303586171046,2,0,2
1.1,0,0.13691596666416428,0.16169572664723053,2,0,2
1.1,0,0.33541381054094743,0.07134031135034424,3,1,2
1.1,0,0.4447637199928115,0.09317898948243175,3,1,2
1.1,0,0.26003749180113445,0.4466993786203013,1,0,1
1.1,0,0.20793436725217285,0.12124928051334893,2,0,2
1.1,0,0.34072527578499623,0.14062691827479568,2,0,2
1.1,0,0.3895488485655674,0.17998764289739433,1,0,1
1.1,0,0.14143938713601178,0.2629104211876012,1,0,1
1.1,0,0.026666510444951608,0.42501841982941924,3,1,2
1.1,0,0.38917170621467534,0.02738318376321558,3,1,2
1.1,0,0.06332108191842778,0.444661933328353,2,1,1
1.1,0,0.22791386242300993,0.29671526706620577,1,0,1
1.1,0,0.3507746934694578,0.1624255858850968,2,0,2
1.1,0,0.1504070974086824,0.10407728592720411,2,0,2
